Date,Open,High,Low,Close,Volume
3/19/2020,253.5,256.5,229.5,229.5,29688
3/20/2020,244,252,239,252,25209
3/23/2020,241,254.5,232,252,18554
3/24/2020,269,277,265.5,274,17219
3/25/2020,290,295.5,283,292,21333
3/26/2020,292,292.5,280,291.5,17889
3/27/2020,303.5,305,280.5,280.5,14558
3/30/2020,267.5,280,267,278,9849
3/31/2020,287,287.5,272.5,274.5,9349
4/1/2020,272,277,268,272.5,9186
4/6/2020,283,288.5,275,288,16526
4/7/2020,297.5,301.5,294,299.5,22324
4/8/2020,300.5,329,298.5,329,36580
4/9/2020,341.5,348.5,333,335,38122
4/10/2020,337,344.5,335,343,21336
4/13/2020,341,341.5,330,332.5,21289
4/14/2020,336,342,334,338,19499
4/15/2020,329,359,328.5,343.5,65520
4/16/2020,338,343,336,341.5,24324
4/17/2020,349,353,338,339.5,27935
4/20/2020,339,344.5,337,343,15392
4/21/2020,338.5,342,325,326,22079
4/22/2020,327,345,321.5,344,25198
4/23/2020,348.5,352.5,342,344,25038
4/24/2020,342.5,348.5,338.5,345,19811
4/27/2020,360,379.5,355.5,379.5,35901
4/28/2020,384,401,381,383.5,43220
4/29/2020,385,389,380,380,23027
4/30/2020,390,395,385,391,26927
5/4/2020,372,391.5,372,391.5,22700
5/5/2020,403.5,426.5,403,407,51277
5/6/2020,415,419.5,411,416,24553
5/7/2020,421,424.5,410,410,26384
5/8/2020,415,416,402,403.5,20375
5/11/2020,410.5,415.5,405.5,413.5,15265
5/12/2020,413.5,418,400,406,18936
5/13/2020,404,408,397,402.5,22286
5/14/2020,398.5,401,382,385.5,24842
5/15/2020,397.5,398,382,386,23332
5/18/2020,382,388.5,368.5,369,22091
5/19/2020,378.5,380,372,373,16504
5/20/2020,381,395,379,384.5,33041
5/21/2020,388,391.5,380.5,382,18520
5/22/2020,379.5,380,371,371.5,15033
5/25/2020,371.5,377,356,376,23638
5/26/2020,381,382.5,371,371,14315
5/27/2020,372.5,378,370,376,13488
5/28/2020,379,381.5,370,370,13104
5/29/2020,367.5,372.5,364,370.5,13260
6/1/2020,375.5,386,373.5,385.5,16762
6/2/2020,389,391,380.5,383,16222
6/3/2020,390.5,394.5,385.5,392,18149
6/4/2020,398.5,404,396.5,400.5,23245
6/5/2020,405,405.5,386.5,387.5,27175
6/8/2020,393.5,396.5,387,393,17786
6/9/2020,394.5,396.5,390,392.5,10599
6/10/2020,396.5,401,394.5,394.5,14082
6/11/2020,394.5,396,382,383.5,16082
6/12/2020,372,381,368,381,14763
6/15/2020,381,385.5,378,382,10382
6/16/2020,389,396,387.5,396,17328
6/17/2020,398,404,397,399,17218
6/18/2020,403.5,405,400,405,17960
6/19/2020,415,417,404.5,404.5,19665
6/22/2020,393.5,402,393,396.5,16621
6/23/2020,405,410.5,398,406,23033
6/24/2020,413.5,416,406,407.5,15938
6/29/2020,399,401.5,390,391,16192
6/30/2020,383,385,373,381,28345
7/1/2020,383,386.5,378,379.5,11319
7/2/2020,381,382.5,376,377,9488
7/3/2020,379.5,383.5,376,377,8932
7/6/2020,376.5,382,371,378.5,15591
7/7/2020,388,398,384,392.5,23672
7/8/2020,391.5,394.5,386.5,387,15317
7/9/2020,388.5,389,379.5,379.5,13542
7/10/2020,381,382.5,370.5,370.5,13136
7/13/2020,376,381.5,371,380.5,9190
7/14/2020,383,386.5,374,374,10502
7/15/2020,379,381.5,373,374.5,6567
7/16/2020,377.5,381.5,375,377,6969
7/17/2020,379,384.5,376,379,8637
7/20/2020,380.5,382.5,377.5,382,5885
7/21/2020,386,391,386,388,12745
7/22/2020,391,397.5,390,396,14899
7/23/2020,398,398.5,387.5,389.5,11792
7/24/2020,388.5,396,385,389.5,12620
7/27/2020,395,408.5,389.5,406,22788
7/28/2020,413,420,382.5,384,38002
7/29/2020,380,387,376,382.5,12048
7/30/2020,385.5,386.5,379,381.5,6866
7/31/2020,380,389.5,378.5,389,9046
8/3/2020,389,399.5,389,390,11269
8/4/2020,394,395,387,391,6704
8/5/2020,393.5,400.5,391.5,397.5,14724
8/6/2020,399,401.5,390,391.5,13812
8/7/2020,399.5,404.5,390,390,22777
8/10/2020,389,390,383,384.5,8275
8/11/2020,386,391.5,383.5,385.5,6240
8/12/2020,388.5,391,380,380.5,13840
8/13/2020,383.5,384.5,374.5,376.5,9656
8/14/2020,375.5,379,371.5,375,6745
8/17/2020,377,383,375.5,379,4878
8/18/2020,381,381,372.5,373,6562
8/19/2020,374,376.5,351,354.5,19459
8/20/2020,352,352,320,330,28846
8/21/2020,337,346,331,344,11719
8/24/2020,341.5,342.5,332,333.5,9176
8/25/2020,335,339.5,330,333,8257
8/26/2020,333,337,331,337,5011
8/27/2020,338.5,340.5,333.5,336.5,6150
8/28/2020,337,343,334,340.5,6053
8/31/2020,344,345,329.5,333,11054
9/1/2020,332,338,326,337,7166
9/2/2020,339.5,341,333,335,6397
9/3/2020,338,344,336.5,344,6842
9/4/2020,338,343,336.5,340,5784
9/7/2020,341,343,335.5,335.5,3275
9/8/2020,344.5,351,342,350,12082
9/9/2020,345,353.5,342,350.5,8506
9/10/2020,354,355,345,345,6558
9/11/2020,345.5,349.5,344,349.5,4105
9/14/2020,352.5,359.5,350,358.5,6629
9/15/2020,358.5,359,354,355.5,4716
9/16/2020,357.5,359,351.5,353,4847
9/17/2020,352,363,352,357.5,7569
9/18/2020,359.5,359.5,356,357,2907
9/21/2020,356,358,348,348,4720
9/22/2020,345,347,341,344,5518
9/23/2020,346,348,341,341.5,3548
9/24/2020,337.5,339,331,331,6630
9/25/2020,334.5,335.5,320,324,6297
9/28/2020,326.5,331.5,322.5,331.5,3070
9/29/2020,341.5,355,340,348,14758
9/30/2020,350,352.5,346,351.5,8482
10/5/2020,351.5,355,348,354.5,4987
10/6/2020,355.5,358.5,355,355.5,4287
10/7/2020,354,358,353,356,3100
10/8/2020,363,363.5,359.5,363,10350
10/12/2020,365,366.5,353,353,9114
10/13/2020,353,359.5,349,356.5,6117
10/14/2020,357,358.5,353.5,354,3214
10/15/2020,353,357,352.5,354,4473
10/16/2020,354,363,353,359.5,8860
10/19/2020,361.5,364,359.5,360,4891
10/20/2020,358,361.5,357,360,3161
10/21/2020,361.5,362,356.5,356.5,3109
10/22/2020,355.5,359,352,354.5,3977
10/23/2020,356,357,352.5,354,2020
10/26/2020,357.5,363,356,363,6498
10/27/2020,361,361,355,359,6597
10/28/2020,358,362,356,357,3817
10/29/2020,351.5,353,347,351,4959
10/30/2020,349.5,361,347,355.5,6534
