Date,Open,High,Low,Close,Volume
3/9/2018,59.8,59.8,56.8,57.2,6666
3/12/2018,58.2,62.9,55.8,62.9,20313
3/13/2018,63.9,65,58,60,29973
3/14/2018,59.5,63.1,59.2,61,11524
3/15/2018,60.8,62.3,59.9,61.4,8307
3/16/2018,61.4,63,61,61.2,8249
3/19/2018,63.2,67,62.3,63.1,24763
3/20/2018,63.5,64.6,62.8,64.3,10201
3/21/2018,65.5,67.6,64.9,65.7,18270
3/22/2018,67,70.1,60.6,65.7,45249
3/23/2018,64,67.5,63.2,67.5,20208
3/26/2018,69.4,70.1,67.5,70,26187
3/27/2018,71,71.3,69.3,69.5,18662
3/28/2018,69.8,70.4,68.8,69,9798
3/29/2018,69.6,75.9,69.6,75.9,39936
3/30/2018,80,83.4,78.9,83.4,46122
3/31/2018,83.4,83.4,79,80.5,39474
4/2/2018,81,85,80.8,81.7,28444
4/3/2018,82,84.6,82,84.1,17347
4/9/2018,86.5,92.5,85.6,92.5,24226
4/10/2018,96,98.7,83.3,83.3,44297
4/11/2018,83.8,87.5,79.7,86,39648
4/12/2018,85.9,86.6,83,85,5029
4/13/2018,85.8,85.8,80.3,84.8,5773
4/16/2018,87,87,81,82.6,2444
4/17/2018,84,84,81.5,83,2312
4/18/2018,83.9,84.9,82.8,83.1,1891
4/19/2018,83,85,82,83.5,3113
4/20/2018,83.2,85,82.1,82.6,3872
4/23/2018,83.5,83.5,82,83.5,2048
4/24/2018,84.9,85,80,81,4110
4/25/2018,79.9,81.9,79,81.8,3512
4/26/2018,84,85,73.7,73.7,16775
4/27/2018,73.2,74.5,68.9,73.8,20430
4/30/2018,71.3,75.5,71.3,73.1,1273
5/2/2018,70.1,70.1,65.8,65.8,1079
5/3/2018,59.3,59.3,59.3,59.3,437
5/4/2018,53.4,53.4,53.4,53.4,2450
5/7/2018,52.5,52.5,48.5,52,3918
5/8/2018,51.7,52,46.8,46.8,2322
5/9/2018,44.3,49,44.3,49,3394
5/10/2018,48.9,48.9,47,48.6,1116
5/11/2018,49.9,53.4,49.9,52,1731
5/14/2018,52,52,48,49.6,1044
5/15/2018,50.2,52,50.2,51,606
5/16/2018,51.4,51.5,51.4,51.4,408
5/17/2018,52,52,49.25,49.55,575
5/18/2018,49.55,50.7,49.55,50.3,273
5/21/2018,51.1,53.5,51,53.5,684
5/22/2018,55.2,58,54.5,58,923
5/23/2018,59,61,58,59.2,7050
5/24/2018,58.7,60.3,58,59,2302
5/25/2018,59.3,59.5,55.1,55.1,3404
5/28/2018,54.6,54.8,49.9,50.3,4567
5/29/2018,50.3,52.9,50.3,50.5,3016
5/30/2018,49.6,51.5,49,50,2176
5/31/2018,51.1,51.5,49.2,49.35,1559
6/1/2018,49.5,54.2,47.9,54.2,4828
6/4/2018,55.6,59.4,55,58,7709
6/5/2018,57.2,58.5,55.8,56.2,3437
6/6/2018,57.3,59.5,56.7,58.9,4769
6/7/2018,58.6,58.7,56.6,56.6,2984
6/8/2018,56.7,57.2,54.1,54.7,2526
6/11/2018,54.9,55.8,53.5,54.7,1682
6/12/2018,55,56.9,54.7,55.1,2055
6/13/2018,55.6,60.6,55.5,60.6,4433
6/14/2018,65.6,66.5,62.1,62.5,15234
6/15/2018,63,65.5,61.9,63.2,5856
6/19/2018,64.5,69.5,64.5,69.5,9387
6/20/2018,72,72.2,68,70.2,34150
6/21/2018,70.2,71,66.2,66.2,9290
6/22/2018,64.3,65.5,61,61.6,4954
6/25/2018,63.7,65.7,62,62.1,8306
6/26/2018,64,65.7,61.5,64.9,10386
6/27/2018,65.2,67.9,62.7,62.7,11674
6/28/2018,62.5,65.5,62.4,63.9,5655
6/29/2018,64.9,65.6,63.2,63.5,3076
7/2/2018,63,63.8,61.6,62.3,2682
7/3/2018,63.7,63.8,60,60.1,3067
7/4/2018,60.1,62.5,58.5,62.4,4843
7/5/2018,61.9,62.7,60.7,61,2387
7/6/2018,62,62.4,60.1,61.3,1738
7/9/2018,62.1,63.5,61.6,63.4,2592
7/10/2018,63.6,65.4,63.5,65.4,3653
7/11/2018,65.8,65.8,64,64.7,2285
7/12/2018,64.8,65.5,64.5,64.5,1360
7/13/2018,65,65.5,63.8,64.2,2788
7/16/2018,66,70.6,66,70.6,9098
7/17/2018,71.6,72,67.2,67.2,15312
7/18/2018,68,68.9,67,68.1,3315
7/19/2018,67.8,69.5,67.5,68.3,3288
7/20/2018,68.3,69.8,67.7,69,1986
7/23/2018,69,72,69,70,6342
7/24/2018,70.8,71.7,69.4,70.1,2022
7/25/2018,70.8,71.4,69.8,69.8,1736
7/26/2018,69.8,69.9,66.5,68.3,4101
7/27/2018,68.5,69.5,68.3,68.8,1283
7/30/2018,69.2,71.2,68.7,68.7,3783
7/31/2018,69.3,69.8,68.4,69.3,1313
8/1/2018,70.4,70.4,69,69.3,1064
8/2/2018,69.1,69.3,68.3,68.8,993
8/3/2018,69.4,69.9,69,69.7,1430
8/6/2018,70.4,70.4,68.6,68.8,604
8/7/2018,68.8,69.9,68.6,68.9,794
8/8/2018,69.1,69.5,68.5,68.5,779
8/9/2018,67.9,67.9,65.6,66.7,2189
8/10/2018,66.4,66.5,65.1,65.1,1388
8/13/2018,64.3,64.3,61,62,2381
8/14/2018,62,63.6,61.2,63.6,1314
8/15/2018,63.2,63.7,61.7,62,1212
8/16/2018,61,63.5,60.4,62.8,1567
8/17/2018,62.1,62.3,60.3,60.5,5466
8/20/2018,60,62.5,58.6,61.5,6870
8/21/2018,61,62,60.5,61.1,1805
8/22/2018,60.6,61.6,60.6,60.8,1515
8/23/2018,61.7,65.4,61.5,62.9,6923
8/24/2018,62.9,62.9,61.3,62,1880
8/27/2018,62.1,63.6,62.1,62.7,1269
8/28/2018,63,63.7,62,62,1035
8/29/2018,62.2,63.2,62.2,62.2,900
8/30/2018,62.5,65,62.5,64.1,2599
8/31/2018,64.5,65,63.7,63.8,1383
9/3/2018,63.5,64.4,62.6,62.6,2192
9/4/2018,62.6,63.8,62.5,63.4,1031
9/5/2018,64,69.7,63.2,69.7,7742
9/6/2018,69.4,73,69,69.3,15886
9/7/2018,70.8,75.6,70.8,74.5,23535
9/10/2018,75.5,77.5,73.7,77.5,21243
9/11/2018,76.9,79.5,75.9,79.5,12595
9/12/2018,79.9,85,79.9,85,27596
9/13/2018,86.3,86.7,83.1,83.1,19269
9/14/2018,83.5,83.9,76.4,80,22993
9/17/2018,80.5,85.2,80.5,85.2,17229
9/18/2018,85,87.2,83,83.5,21258
9/19/2018,84.4,86.3,84,84.4,11621
9/20/2018,85.7,86.2,83.7,86.2,11922
9/21/2018,87.5,93.5,87.5,93.5,24122
9/25/2018,95,99.4,88.8,91.4,37328
9/26/2018,93.5,100,91.8,100,33999
9/27/2018,97.2,99.9,96.1,99,25105
9/28/2018,99.9,100.5,90.4,90.9,33655
10/1/2018,91.4,93.6,86.8,92.5,29066
10/2/2018,94.6,94.6,89.1,90,19924
10/3/2018,90.9,91.8,84.3,84.3,26957
10/4/2018,84.6,89.2,82.3,88.9,22181
10/5/2018,87.5,88.3,83.7,86,20180
10/8/2018,85,86.8,83,83,13030
10/9/2018,83,86.1,81.6,86,19445
10/11/2018,82,82.1,77.4,77.4,23485
10/12/2018,77.4,81.2,76,81,15457
10/15/2018,80.1,81.9,78,78,12395
10/16/2018,78.3,79.8,75.5,75.5,10749
10/17/2018,77.7,77.8,75,75,10514
10/18/2018,75,79.5,72.8,76.9,20054
10/19/2018,76.3,78.8,74.8,78.7,14497
10/22/2018,77.9,81.8,77.7,81.8,13948
10/23/2018,81.4,84.4,81.1,81.4,14424
10/24/2018,82.2,83.1,79.8,81.1,9273
10/25/2018,78.9,80.5,77.5,80,9510
10/26/2018,81.6,82,77.1,77.1,7531
10/29/2018,77.6,78.4,70.7,72.2,11749
10/30/2018,71.5,74.9,69.5,74.2,10031
10/31/2018,74.5,76,73.7,74.3,7973
11/1/2018,74.1,75.7,74,74.5,4943
11/2/2018,75.3,81.9,74.7,77.7,14360
11/5/2018,78.5,80.9,78.4,78.6,8297
11/6/2018,79.9,82.1,79.3,79.5,11240
11/7/2018,81.4,82.3,80,80.3,7084
11/8/2018,81.7,81.8,78.5,78.5,4906
11/9/2018,79,79.8,78.2,79.8,3078
11/12/2018,80.4,81.8,79.8,80.2,6086
11/13/2018,79,81,78.2,80.9,6504
11/14/2018,81.7,88.6,81.6,83.8,31170
11/15/2018,85.3,85.9,82,82.2,10909
11/16/2018,82.8,82.8,80.3,80.3,5925
11/19/2018,80.5,81.7,79.3,80.7,4181
11/20/2018,79.9,81.1,79.7,80,2457
11/21/2018,79.5,81.8,78.6,80.3,3624
11/22/2018,80.6,81.5,76.3,76.5,4816
11/23/2018,76.5,77.2,73.9,74.8,7735
11/26/2018,70.1,72.5,68.4,72.3,17542
11/27/2018,72.3,73.6,71.5,73,4753
11/28/2018,72.8,72.8,70.5,71,5825
11/29/2018,71.9,72.5,68,68.2,11145
11/30/2018,65,70.5,63.3,67.8,20287
12/3/2018,68.5,69.5,68,68.3,5329
12/4/2018,68.6,70.9,68.5,69.2,6490
12/5/2018,68.1,68.5,65.6,66.9,5476
12/6/2018,67.1,67.6,64.2,64.8,4417
12/7/2018,65.3,65.9,63.7,64.4,3366
12/10/2018,63.4,66.5,62.7,64.3,4541
12/11/2018,64.5,65.2,64,64.5,1496
12/12/2018,65,66.7,64.7,66.2,2509
12/13/2018,67,68.2,65,65,4305
12/14/2018,64.5,64.6,62.7,63.2,4757
12/17/2018,63.1,64,62.5,63.2,2189
12/18/2018,62.9,63.6,60.9,61,3140
12/19/2018,61,61.9,58.7,60.5,8218
12/20/2018,60.6,61.4,59,59,3484
12/21/2018,59,59.5,56.6,59.1,4904
12/22/2018,63.3,65,62.6,65,8666
12/24/2018,67.1,69,66.1,67.1,17745
12/25/2018,66.4,66.5,64.6,65,4941
12/26/2018,65.5,65.9,62.9,63.2,3064
12/27/2018,65,65.1,63.3,63.7,2181
12/28/2018,64.2,67,64.2,65,6035
