Date,Open,High,Low,Close,Volume
5/22/2017,99,100.5,98.1,99.1,881
5/23/2017,99.1,102,99.1,101,1332
5/24/2017,101,105,101,104.5,2829
5/25/2017,105.5,105.5,102,105,2193
5/26/2017,104.5,105.5,102.5,102.5,976
5/31/2017,103.5,104.5,102,102,899
6/1/2017,101,102.5,99.7,99.7,1234
6/2/2017,101,103,100,103,1034
6/3/2017,101.5,104,101.5,103,589
6/5/2017,103.5,105,103.5,104.5,1253
6/6/2017,105.5,107,104.5,105,1490
6/7/2017,105,106,102,103.5,1381
6/8/2017,104,113.5,102,113.5,7885
6/9/2017,113,114.5,106,106,6339
6/12/2017,106,106.5,102.5,103,2887
6/13/2017,103.5,104.5,102,102,1788
6/14/2017,102,102.5,98.7,98.7,3309
6/15/2017,99.9,101.5,98.8,99.2,2368
6/16/2017,99.5,101,99.2,100,2856
6/19/2017,101,102.5,99.9,102,2076
6/20/2017,102.5,104,100.5,101.5,2660
6/21/2017,109,111.5,109,111.5,9885
6/22/2017,109,109,105,106,5522
6/23/2017,107,107.5,105.5,106.5,2205
6/26/2017,107,108,105.5,106.5,1993
6/27/2017,108,112,108,109,7221
6/28/2017,108,109.5,107,108.5,2637
6/29/2017,109.5,110,106,106.5,2075
6/30/2017,105.5,106,104,106,1522
7/3/2017,106.5,106.5,102.5,103,1785
7/4/2017,103,104.5,102.5,102.5,850
7/5/2017,103,103,99.9,102,1875
7/6/2017,103,103.5,101,101.5,1181
7/7/2017,101,102,100,100.5,1329
7/10/2017,101.5,101.5,100,100.5,648
7/11/2017,101,103,101,103,1104
7/12/2017,102.5,102.5,100.5,101,1728
7/13/2017,102.5,103,101,101.5,1882
7/14/2017,102,105,101.5,104.5,1980
7/17/2017,105,105,102.5,103.5,1551
7/18/2017,103,104,102,103,950
7/19/2017,103.5,107.5,103.5,107.5,3729
7/20/2017,108,108.5,106,106.5,2385
7/21/2017,107,108,106,107,2239
7/24/2017,107,111,107,109.5,3368
7/25/2017,110,116,110,115.5,6276
7/26/2017,116,120,114.5,114.5,3840
7/27/2017,115.5,117,113.5,115.5,1416
7/28/2017,115,115,111,112,1208
7/31/2017,112,115,110.5,115,988
8/1/2017,116.5,119,114.5,115,1728
8/2/2017,120,121.5,118.5,118.5,5572
8/3/2017,118.5,120.5,116.5,120,2208
8/4/2017,120.5,121.5,120,120.5,3025
8/7/2017,120.5,120.5,120.5,120.5,0
8/8/2017,120.5,120.5,120.5,120.5,0
8/9/2017,120.5,120.5,120.5,120.5,0
8/10/2017,120.5,120.5,120.5,120.5,0
8/11/2017,120.5,120.5,120.5,120.5,0
8/14/2017,120.5,120.5,120.5,120.5,0
8/15/2017,120.5,120.5,120.5,120.5,0
8/16/2017,120.5,120.5,120.5,120.5,0
8/17/2017,120.5,120.5,120.5,120.5,0
8/18/2017,178,182,174.5,177,4515
8/21/2017,181.5,182,174,175,1503
8/22/2017,175,176.5,172.5,175.5,1415
8/23/2017,177,179,173.5,173.5,1098
8/24/2017,173,181.5,173,179.5,1907
8/25/2017,179.5,181,177,177.5,838
8/28/2017,177.5,180,177.5,179.5,1749
8/29/2017,180,184,179.5,181,1528
8/30/2017,184.5,197.5,182.5,193.5,4732
8/31/2017,196,198,191,194,2164
9/1/2017,192.5,195.5,191.5,194.5,1251
9/4/2017,194.5,197.5,192,192,1525
9/5/2017,198.5,199,194,196.5,2046
9/6/2017,195.5,199,195,199,2193
9/7/2017,201.5,215,201.5,210,4984
9/8/2017,215,230.5,215,230.5,8701
9/11/2017,232,239,216,219,5131
9/12/2017,225,227.5,220,223,2444
9/13/2017,224.5,236.5,223,227,3488
9/14/2017,231,233,216,221,3063
9/15/2017,223,224,215,220,2427
9/18/2017,221.5,222,216.5,217,1868
9/19/2017,220,223.5,216.5,217.5,2839
9/20/2017,218,222,208,208.5,3744
9/21/2017,209.5,220,208.5,218.5,2846
9/22/2017,222,223.5,215,219,1888
9/25/2017,218,218,198,200,2929
9/26/2017,198.5,208,196,201,2555
9/27/2017,202.5,206.5,198.5,199,1742
9/28/2017,201.5,207.5,201.5,203.5,1267
9/29/2017,203.5,211,203.5,211,2384
9/30/2017,212,213.5,208.5,212,662
10/2/2017,213,216.5,208.5,213,1599
10/3/2017,212.5,219,212,217.5,1483
10/5/2017,217,218.5,215,217.5,1740
10/6/2017,218.5,219,214,219,1469
10/11/2017,222,234.5,219.5,226,4624
10/12/2017,227,233,223.5,230.5,3361
10/13/2017,233,235.5,229,231.5,3231
10/16/2017,233.5,234.5,230,234,1509
10/17/2017,236.5,242,226,226,3145
10/18/2017,229.5,230.5,217,219.5,2538
10/19/2017,221,229.5,219.5,229.5,1435
10/20/2017,228,234,224.5,231,1757
10/23/2017,232.5,237,232,236,2709
10/24/2017,237,240,235.5,238,2010
10/25/2017,240,242.5,237.5,238,1912
10/26/2017,240,251,238.5,248,5598
10/27/2017,250,251.5,236,239,3272
10/30/2017,242,244,234.5,239,1376
10/31/2017,238.5,243.5,237,239.5,1734
11/1/2017,242,253.5,242,251.5,3967
11/2/2017,250,251,245.5,250,1168
11/3/2017,250,252,246.5,249,963
11/6/2017,253.5,256,250,254,1942
11/7/2017,254.5,256,246,246.5,1900
11/8/2017,247,255,244.5,255,2665
11/9/2017,254,255,247.5,252,1789
11/10/2017,251.5,258,250,255,2100
11/13/2017,259.5,260,250.5,251.5,1401
11/14/2017,253,254.5,248.5,252.5,2515
11/15/2017,252.5,260,252.5,255.5,2758
11/16/2017,263,278,263,270,4900
11/17/2017,277,295,275.5,293,7862
11/20/2017,298,301,283,289,4194
11/21/2017,293,298,288,290,2621
11/22/2017,295.5,302,293,298.5,3810
11/23/2017,298,300,294,300,1424
11/24/2017,303,317.5,298,315,4182
11/27/2017,311,331,309,327,4831
11/28/2017,327,336.5,323,323.5,4861
11/29/2017,328,338.5,325,336,4863
11/30/2017,326,336,324.5,336,22208
12/1/2017,333,333,305,310,5484
12/4/2017,313.5,320,296.5,299.5,4052
12/5/2017,304,304,290,297,6151
12/6/2017,300,300,281,284,4333
12/7/2017,284,292.5,276,287,3619
12/8/2017,295,310,292,310,5531
12/11/2017,310,310,290,298,5423
12/12/2017,302,306,291,292.5,3041
12/13/2017,298,304,295,299,2711
12/14/2017,304,317.5,296,304,4325
12/15/2017,308,313.5,303,309,2923
12/18/2017,312.5,339.5,309.5,339.5,6569
12/19/2017,340.5,352.5,329,333,9090
12/20/2017,337,343.5,331,343,3787
12/21/2017,340,342,333,336.5,2450
12/22/2017,343,345,333.5,342.5,4032
12/25/2017,343,346,334,345,1750
12/26/2017,340,342,321,321,2995
12/27/2017,335,348.5,334,336,4873
12/28/2017,338.5,343,333,341,2294
12/29/2017,339.5,355,338.5,353,5434
1/2/2018,353,354,342,354,2296
1/3/2018,369.5,389,364,389,4314
1/4/2018,401,420,394,398.5,10054
1/5/2018,395.5,415,386.5,404,5525
1/8/2018,404,404,393.5,400,3246
1/9/2018,405,409,390.5,394,4502
1/10/2018,397,400.5,378,379.5,4472
1/11/2018,395.5,405,384,386.5,8124
1/12/2018,393.5,393.5,372,375,4502
1/15/2018,380,380.5,348,354,7304
1/16/2018,349,361.5,335,360.5,12900
1/17/2018,360,360.5,348.5,355,5849
1/18/2018,358,368,354.5,362,7064
1/19/2018,368,389,365,389,6067
1/22/2018,384,421.5,382,415,10928
1/23/2018,416.5,423.5,395,395,8348
1/24/2018,399,405,391.5,397,4919
1/25/2018,401,405,384,395.5,4590
1/26/2018,399,400,373,373,6436
1/29/2018,382,382.5,371,382.5,5056
1/30/2018,378,383.5,367,373,4390
1/31/2018,366,392,365,387,4807
2/1/2018,386.5,392,382,386,3887
2/2/2018,402,412,397.5,400,8166
2/5/2018,385,393,382.5,385,3957
2/6/2018,368.5,378.5,346.5,354,7416
2/7/2018,370,378,357.5,357.5,5742
2/8/2018,363,367.5,346,348,4845
2/9/2018,324,337,317,331.5,6103
2/12/2018,340,344.5,312,312,8546
2/21/2018,328,330,320,326,7595
2/22/2018,322,332,315,327,9532
2/23/2018,351,351.5,325,325,11002
2/26/2018,329,332.5,318,325,7329
2/27/2018,330.5,334,326.5,330.5,4674
3/1/2018,331,346,328,346,7812
3/2/2018,344,378,343,365.5,12301
3/5/2018,380,382.5,371,377,9531
3/6/2018,382,386.5,379,383.5,6356
3/7/2018,378,400,377.5,393.5,7961
3/8/2018,402.5,404,394.5,400.5,6900
3/9/2018,400,417,394,405.5,11194
3/12/2018,411.5,419,409,410,5091
3/13/2018,410,419,407.5,419,4312
3/14/2018,418,427,403,405.5,7743
3/15/2018,408,417.5,406.5,417.5,4299
3/16/2018,416,425,410.5,425,6677
3/19/2018,423,441,421,441,6300
3/20/2018,437,467,434,467,10724
3/21/2018,469.5,488.5,469,488,9537
3/22/2018,500,513,496,507,10911
3/23/2018,489.5,505,474,484,8305
3/26/2018,494,496.5,468,475,6321
3/27/2018,489,508,484,503,7043
3/28/2018,499,505,488.5,495,5282
3/29/2018,508,525,502,520,4480
3/30/2018,532,567,520,522,6269
3/31/2018,539,551,520,522,2661
4/2/2018,532,538,500,503,5195
4/3/2018,495,516,492,511,4977
4/9/2018,513,532,505,532,5308
4/10/2018,541,559,528,545,9093
4/11/2018,558,567,541,544,5624
4/12/2018,544,559,537,552,4587
4/13/2018,562,570,556,560,5029
4/16/2018,575,616,571,616,7786
4/17/2018,639,642,598,604,13348
4/18/2018,604,664,604,664,10045
4/19/2018,664,704,650,650,14458
4/20/2018,630,663,615,622,10732
4/23/2018,643,684,630,684,12841
4/24/2018,682,682,617,639,16801
4/25/2018,630,646,584,584,20251
4/26/2018,600,621,585,593,15301
4/27/2018,593,593,593,593,0
4/30/2018,623,649,615,627,8738
5/2/2018,636,673,634,655,9953
5/3/2018,647,661,641,653,7927
5/4/2018,654,683,654,674,9469
5/7/2018,700,741,700,741,9051
5/8/2018,756,776,708,718,14371
5/9/2018,733,785,723,769,11959
5/10/2018,788,845,777,845,16137
5/11/2018,860,905,809,830,19305
5/14/2018,913,913,904,913,4490
5/15/2018,950,1000,950,1000,5685
5/16/2018,977,1000,920,926,4858
5/17/2018,900,900,834,844,6125
5/18/2018,900,900,844,886,6371
5/21/2018,889,974,889,974,4666
5/22/2018,974,974,974,974,0
5/23/2018,1000,1055,877,883,6732
5/24/2018,883,925,850,913,3595
5/25/2018,950,980,925,969,3149
5/28/2018,999,1065,999,1065,4354
5/29/2018,1000,1090,1000,1090,3572
5/30/2018,1030,1065,1005,1035,6781
5/31/2018,1065,1065,951,951,9060
6/1/2018,961,998,934,982,8051
6/4/2018,1020,1080,1000,1070,6088
6/5/2018,1090,1090,997,1025,8017
6/6/2018,1035,1125,1035,1125,10054
6/7/2018,1155,1235,1110,1230,10118
6/8/2018,1230,1240,1180,1180,8793
6/11/2018,1230,1255,1200,1210,7456
6/12/2018,1210,1230,1090,1135,11446
6/13/2018,1135,1150,1055,1130,7905
6/14/2018,1120,1165,1080,1080,5667
6/15/2018,1060,1145,1055,1135,7265
6/19/2018,1135,1135,1035,1035,5877
6/20/2018,1050,1050,932,1010,15538
6/21/2018,1025,1055,987,987,7737
6/22/2018,946,1010,930,942,11327
6/25/2018,968,978,940,949,7168
6/26/2018,941,1040,938,1035,8409
6/27/2018,1035,1105,1020,1020,11304
6/28/2018,1030,1060,1020,1055,6363
6/29/2018,1085,1145,1070,1125,9583
7/2/2018,1160,1230,1150,1230,11252
7/3/2018,1285,1310,1160,1165,14665
7/4/2018,1185,1205,1145,1180,7076
7/5/2018,1190,1225,1075,1115,7732
7/6/2018,1160,1175,1060,1175,11248
7/9/2018,1040,1065,1010,1020,11928
7/10/2018,1040,1060,1010,1045,5864
7/11/2018,980,1010,959,965,24661
7/12/2018,980,1015,974,1005,11002
7/13/2018,1025,1030,996,998,9195
7/16/2018,1005,1015,942,962,10161
7/17/2018,962,965,896,904,16121
7/18/2018,949,955,828,860,20329
7/19/2018,873,900,840,892,14696
7/20/2018,892,900,812,812,15433
7/23/2018,815,843,802,843,13887
7/24/2018,850,893,838,893,12157
7/25/2018,893,925,893,925,9215
7/26/2018,935,943,911,915,10204
7/27/2018,923,935,911,933,6194
7/30/2018,932,932,840,840,11239
7/31/2018,814,850,758,781,21080
8/1/2018,790,811,774,795,12266
8/2/2018,795,795,716,716,18405
8/3/2018,731,745,683,730,24305
8/6/2018,745,761,723,724,12512
8/7/2018,724,789,724,788,15402
8/8/2018,795,807,714,742,23600
8/9/2018,747,755,704,720,26636
8/10/2018,710,716,651,651,28158
8/13/2018,620,645,587,597,29150
8/14/2018,619,649,593,637,25976
8/15/2018,621,630,605,610,19579
8/16/2018,616,665,615,663,23788
8/17/2018,674,689,630,630,24011
8/20/2018,638,669,615,662,18735
8/21/2018,662,676,648,673,14516
8/22/2018,660,671,650,650,10467
8/23/2018,650,656,624,628,12947
8/24/2018,631,649,630,643,14215
8/27/2018,658,703,658,695,18835
8/28/2018,707,709,675,675,15514
8/29/2018,688,706,681,705,14784
8/30/2018,711,712,692,696,10562
8/31/2018,696,702,690,698,8216
9/3/2018,694,695,629,629,16524
9/4/2018,625,642,592,630,23475
9/5/2018,629,641,608,611,12421
9/6/2018,613,624,590,595,21608
9/7/2018,588,598,536,545,25681
9/10/2018,550,555,515,532,22128
9/11/2018,546,567,534,546,17750
9/12/2018,542,542,520,528,15354
9/13/2018,541,548,507,508,14845
9/14/2018,523,546,500,534,26331
9/17/2018,532,538,522,533,9473
9/18/2018,522,528,501,501,15741
9/19/2018,511,522,475.5,479,24843
9/20/2018,480,497.5,461,490,30158
9/21/2018,506,514,494.5,514,21735
9/25/2018,503,529,501,506,16106
9/26/2018,508,515,490,490,14049
9/27/2018,480,492,465,466,17820
9/28/2018,471,473,452,459,26813
10/1/2018,461,471,453,470,11704
10/2/2018,474,481,458,458,17717
10/3/2018,460,464,446.5,451,15595
10/4/2018,460,462.5,446,446,17212
10/5/2018,438.5,445,402,403,28257
10/8/2018,403,406,378,404,34209
10/9/2018,410,428.5,404.5,423.5,25457
10/11/2018,384.5,400.5,384.5,388,27473
10/12/2018,391,424.5,390,415,25896
10/15/2018,415,428.5,409,410,21252
10/16/2018,412,427,410.5,419,18984
10/17/2018,445,448.5,417.5,418,24461
10/18/2018,425,429,419,421.5,17035
10/19/2018,405,408,389,394,26319
10/22/2018,380,394.5,375,390,19242
10/23/2018,388,393.5,366,366,23400
10/24/2018,368,373,349,349,28920
10/25/2018,328,330.5,315.5,315.5,24997
10/26/2018,332,332,313.5,324,32901
10/29/2018,324,332,315,320,27864
10/30/2018,316,316.5,298,298,28962
10/31/2018,305,325.5,305,315.5,33335
11/1/2018,320,347,319,347,33765
11/2/2018,365.5,381,336,345.5,47974
11/5/2018,340,345.5,332.5,340,22221
11/6/2018,343,347,306.5,308,34610
11/7/2018,309,335.5,301,331,34849
11/8/2018,348,350,323,324,28681
11/9/2018,326,331,314.5,329,27623
11/12/2018,307,313.5,304,310,21485
11/13/2018,297.5,311,292,311,21394
11/14/2018,312.5,316.5,306,306,15955
11/15/2018,310,312,304,312,12353
11/16/2018,317,325,310,310,21142
11/19/2018,310,317.5,308.5,317.5,11190
11/20/2018,313,323,313,321,16950
11/21/2018,318.5,340,318.5,340,26126
11/22/2018,345,351.5,329.5,332,27288
11/23/2018,333,337,318,319,18665
11/26/2018,324,328,319,327,14236
11/27/2018,327.5,344,326.5,340,20673
11/28/2018,347,371.5,341,357.5,31693
11/29/2018,373,377,357.5,359.5,31777
11/30/2018,360.5,370,360.5,370,19056
12/3/2018,387.5,407,387.5,407,20900
12/4/2018,415,415,400,401.5,24304
12/5/2018,383.5,395,382.5,388,19149
12/6/2018,383.5,386,349.5,349.5,26588
12/7/2018,354,359.5,342,356.5,21052
12/10/2018,344.5,345,322,323.5,23339
12/11/2018,325.5,334.5,322.5,332,18022
12/12/2018,340.5,344,338,338.5,14135
12/13/2018,331,332,308,314.5,30215
12/14/2018,308.5,320,297.5,320,25755
12/17/2018,317,326,311,321.5,18056
12/18/2018,315.5,320,312.5,320,15667
12/19/2018,325,328.5,320,320,14139
12/20/2018,317,320.5,305.5,314,16866
12/21/2018,312,328,307,328,19102
12/22/2018,324,326.5,321.5,322.5,6958
12/24/2018,324,331,318.5,331,10191
12/25/2018,320,328.5,317,328.5,13353
12/26/2018,334.5,336.5,314,314,17831
12/27/2018,328,331,319,321,20017
12/28/2018,325,325.5,319,319,9397
