Date,Open,High,Low,Close,Volume
4/18/2013,253,264.5,253,257.5,404
4/19/2013,267,275,266,269,823
4/22/2013,268,272,260.5,262,588
4/23/2013,266,266,257,257,331
4/24/2013,260,268.5,260,263,460
4/25/2013,260,264.5,256.5,257.5,346
4/26/2013,257,262.5,255.5,257,314
4/29/2013,260,266,256,262,414
4/30/2013,268,272.5,265,269,631
5/2/2013,271,271,265,266,387
5/3/2013,267,274.5,266,267.5,461
5/6/2013,274,274,266,266.5,245
5/7/2013,265,268,264.5,266.5,197
5/8/2013,265.5,273,265.5,267.5,295
5/9/2013,271,271,249,252,1247
5/10/2013,252,257.5,250,252,462
5/13/2013,253.5,255,235,237.5,777
5/14/2013,239,240.5,227.5,234,589
5/15/2013,237,238.5,230,233,599
5/16/2013,249,249,249,249,291
5/17/2013,265.5,265.5,258,260,1141
5/20/2013,260,260,249,251,603
5/21/2013,246,253,242,245,571
5/22/2013,248,253,246.5,247,399
5/23/2013,246,246.5,240,241,370
5/24/2013,242,244,231.5,234,503
5/27/2013,235,243.5,235,242,352
5/28/2013,241.5,242,236.5,237.5,243
5/29/2013,239.5,248,236.5,242,632
5/30/2013,241,245,239,243,306
5/31/2013,248,248.5,240.5,240.5,317
6/3/2013,239,239,235,236.5,292
6/4/2013,238.5,238.5,233,234,246
6/5/2013,234,236.5,229.5,230.5,345
6/6/2013,230,235,230,232,173
6/7/2013,234,247,233,241,566
6/10/2013,257.5,257.5,257.5,257.5,534
6/11/2013,275.5,275.5,260,260.5,1647
6/13/2013,258,258,248,249,829
6/14/2013,252,255,243,247.5,729
6/17/2013,247.5,253,246,250,307
6/18/2013,250,250,245,246,290
6/19/2013,250,251,244,244,365
6/20/2013,241,241,235.5,237,481
6/21/2013,229,231,220.5,229,839
6/24/2013,228,233.5,224,225,293
6/25/2013,225,228,210,217,507
6/26/2013,226,227,222.5,225,322
6/27/2013,229,229,225,225,287
6/28/2013,227,227,223,224,217
7/1/2013,224,239.5,221.5,239.5,490
7/2/2013,240,247.5,240,241,553
7/3/2013,241,242.5,232.5,232.5,322
7/4/2013,235,236,228.5,231,273
7/5/2013,232,237,231,234,266
7/8/2013,235,244,234.5,238.5,555
7/9/2013,240,244,235.5,239,621
7/10/2013,245,245,245,245,427
7/11/2013,259,259,242,242,1169
7/12/2013,244.5,247,235.5,243.5,597
7/15/2013,245,259,241,255,941
7/16/2013,255,261,251,251,678
7/17/2013,255,263,252,260,921
7/18/2013,260,266,256,257,749
7/19/2013,254,254.5,239.5,239.5,993
7/22/2013,240.5,250,240.5,245,563
7/23/2013,247.5,253,246,248,557
7/24/2013,248,249.5,238.5,242,725
7/25/2013,242.5,246,242,242,294
7/26/2013,248,257,245.5,252,665
7/29/2013,253,253,246,246.5,351
7/30/2013,247.5,249.5,246.5,248,200
7/31/2013,250,250,242,243,276
8/1/2013,245.5,246,241.5,245,192
8/2/2013,248,254,244.5,254,433
8/5/2013,254,254,248,251.5,351
8/6/2013,251,252.5,248,249,305
8/7/2013,247,247,243,243,272
8/8/2013,246.5,248.5,244,248,200
8/9/2013,249,249.5,246,246,154
8/12/2013,233,236,229,236,536
8/13/2013,239,241.5,233,240.5,267
8/14/2013,240.5,240.5,226,228.5,809
8/15/2013,228,232,222,227.5,310
8/16/2013,225,233,225,227.5,214
8/19/2013,226,226,218.5,222.5,460
8/20/2013,220,223.5,211,211,451
8/22/2013,208,208,201,205,546
8/23/2013,208,213,207,207.5,344
8/26/2013,212,212,204,204.5,232
8/27/2013,204.5,209,202.5,203.5,200
8/28/2013,201,204.5,193,200,394
8/29/2013,201,203,199,199,256
8/30/2013,202,208,198.5,207.5,336
9/2/2013,212,217.5,210,216.5,450
9/3/2013,220.5,220.5,211,211,290
9/4/2013,211,217,211,213,242
9/5/2013,218.5,219,213,213.5,167
9/6/2013,213.5,213.5,208,208,237
9/9/2013,208,209.5,203,205,125
9/10/2013,195,199,193,198.5,529
9/11/2013,194,197.5,191,194.5,286
9/12/2013,194.5,198.5,194.5,197,183
9/13/2013,197,198,194,194,98
9/14/2013,197.5,197.5,193,195,58
9/16/2013,195,197.5,194.5,195.5,125
9/17/2013,196,196,190.5,191.5,221
9/18/2013,191.5,193.5,186.5,190.5,319
9/23/2013,190.5,193.5,190,192,159
9/24/2013,193,194,191,192,100
9/25/2013,193.5,193.5,190,190,115
9/26/2013,190.5,190.5,184,186.5,269
9/27/2013,188,188,181,182.5,211
9/30/2013,180,182,178,178.5,221
10/1/2013,177.5,181.5,177,181,153
10/2/2013,182,182,177.5,181,233
10/3/2013,181,193,181,191,449
10/4/2013,193,198.5,191,195,483
10/7/2013,196,204,196,200,338
10/8/2013,200,201.5,191.5,194.5,301
10/9/2013,193,198,192,193.5,172
10/11/2013,207,207,202.5,207,847
10/14/2013,208,220,207.5,214,1032
10/15/2013,218.5,228.5,216,228.5,1104
10/16/2013,230,234,223.5,224,767
10/17/2013,229,239.5,228,239.5,868
10/18/2013,240.5,249,235.5,241,944
10/21/2013,245,245,236,237,394
10/22/2013,237,240.5,231,234,390
10/23/2013,238,238,228,229.5,347
10/24/2013,228,232,225,231,325
10/25/2013,231,232.5,227,227,305
10/28/2013,222,229.5,222,224,215
10/29/2013,224,239,222,237,786
10/30/2013,237,248,235,243,737
10/31/2013,241,242,233,234.5,508
11/1/2013,237,239,232,235,427
11/4/2013,235,238.5,233,234,238
11/5/2013,234,236,225,228,311
11/6/2013,228,232,225.5,227.5,215
11/7/2013,230,234,227.5,232.5,221
11/8/2013,231,234,227.5,228,193
11/11/2013,227,229.5,222.5,223,202
11/12/2013,223,225,208,212,790
11/13/2013,210,214.5,205,212,228
11/14/2013,213,220,210,219,325
11/15/2013,233,233,221,225,671
11/18/2013,225,231.5,225,226,324
11/19/2013,227,229.5,223.5,227.5,240
11/20/2013,226.5,229,224,224,168
11/21/2013,224,224,215,215.5,340
11/22/2013,215,221,215,217,171
11/25/2013,221,221,213,215,210
11/26/2013,215,220,214,219,191
11/27/2013,223,223,219,219,130
11/28/2013,219,234,219,234,701
11/29/2013,236,241,230,236,771
12/2/2013,240,249.5,237,245,862
12/3/2013,245,256,243,248.5,800
12/4/2013,243,247,238,238,702
12/5/2013,243,243,238,241.5,310
12/6/2013,244,247.5,241,244,381
12/9/2013,246,247.5,237,237,422
12/10/2013,225,233,222,227,527
12/11/2013,230,231,222,222.5,390
12/12/2013,218,221.5,215,220,397
12/13/2013,220,224.5,219,222.5,232
12/16/2013,223,223,218.5,218.5,123
12/17/2013,216,218,206,209,1058
12/18/2013,209,212.5,206,208,514
12/19/2013,211,213.5,208,212,273
12/20/2013,212,213.5,210,210,171
12/23/2013,215,224.5,211,224.5,625
12/24/2013,226,227.5,220,221,443
12/25/2013,221,228,221,222.5,381
12/26/2013,225,225,220,220,194
12/27/2013,222,225.5,221.5,221.5,217
12/30/2013,225,225,218.5,219,240
12/31/2013,220,222,217.5,218,171
1/2/2014,220.5,221,218.5,219,143
1/3/2014,219,221,218.5,219,136
1/6/2014,221,221,211,212,361
1/7/2014,212,215.5,212,214,110
1/8/2014,217.5,222,217,217.5,215
1/9/2014,219,220,212,212,329
1/10/2014,213.5,214.5,208,211,335
1/13/2014,211,214.5,210,210,129
1/14/2014,210,211,207.5,209,170
1/15/2014,211,213.5,209,211,152
1/16/2014,215,221,214,220,634
1/17/2014,221.5,221.5,216,217,292
1/20/2014,217,218.5,214,214,220
1/21/2014,217,221,215.5,217,237
1/22/2014,218,219,213.5,214,194
1/23/2014,216.5,216.5,213,213,124
1/24/2014,213,215,212.5,213,147
1/27/2014,211,213,209,209.5,249
2/5/2014,206,212.5,205,212.5,143
2/6/2014,214.5,214.5,212,212.5,125
2/7/2014,214.5,217,213.5,214,214
2/10/2014,216,216,210,210,195
2/11/2014,213,217.5,211.5,217.5,230
2/12/2014,219,219.5,214.5,215,268
2/13/2014,215,215,210.5,211,390
2/14/2014,214,214.5,210,210.5,194
2/17/2014,212.5,215,212,213,153
2/18/2014,215,222,213,221,743
2/19/2014,222,225.5,219,220,649
2/20/2014,219.5,219.5,214.5,214.5,342
2/21/2014,217.5,217.5,215,217,225
2/24/2014,217.5,218,215,215,157
2/25/2014,216,226,216,224,497
2/26/2014,226,229.5,225,228,704
2/27/2014,230,231,223.5,224,500
3/3/2014,226,239.5,223,239.5,1376
3/4/2014,240.5,254.5,240,251.5,1830
3/5/2014,259,264,252,253,1276
3/6/2014,253.5,258.5,248,254.5,918
3/7/2014,258,266,252.5,254.5,1315
3/10/2014,255,260,248,252.5,790
3/11/2014,247,248,242,245,1140
3/12/2014,244,256.5,243,254,935
3/13/2014,256.5,259,251.5,252.5,645
3/14/2014,250,258,248.5,253.5,584
3/17/2014,256,256,250.5,251.5,359
3/18/2014,254,258,253,253,364
3/19/2014,254,256,243,247.5,552
3/20/2014,243.5,246.5,236.5,238.5,581
3/21/2014,239,244,233,240,473
3/24/2014,238,239,232,239,287
3/25/2014,236.5,246.5,236.5,245,342
3/26/2014,251.5,254,243.5,244,655
3/27/2014,242,243,237,238,456
3/28/2014,240,242,235,235,277
3/31/2014,237,241.5,236,239,174
4/1/2014,239.5,246,239.5,243.5,377
4/2/2014,245.5,249,243.5,243.5,429
4/3/2014,243,243.5,238,239,429
4/7/2014,239,239,235,235,275
4/8/2014,235,240.5,234,236.5,247
4/9/2014,237,238.5,235.5,236,154
4/10/2014,227.5,229,219.5,219.5,1194
4/11/2014,210,213,208,212.5,687
4/14/2014,212.5,214,205,206,434
4/15/2014,206.5,212.5,206.5,209,260
4/16/2014,209,211.5,209,211.5,196
4/17/2014,212,215,211.5,213.5,210
4/18/2014,216,216.5,210.5,210.5,154
4/21/2014,209,210,207.5,208.5,119
4/22/2014,210,211.5,208.5,209,113
4/23/2014,210,210.5,207,208.5,151
4/24/2014,210,210,207,208,134
4/25/2014,208,208,194,197,593
4/28/2014,183.5,192,183.5,189.5,357
4/29/2014,189.5,198,186,198,230
4/30/2014,198,198,192,192.5,159
5/2/2014,193,196,193,194,96
5/5/2014,194.5,197.5,194,195,78
5/6/2014,195.5,195.5,191,191.5,168
5/7/2014,191.5,193,187,188.5,181
5/8/2014,188.5,192,188.5,189.5,160
5/9/2014,188,189.5,185,186,152
5/12/2014,186,186,183.5,183.5,163
5/13/2014,183.5,187.5,183,184,140
5/14/2014,185,187.5,185,187.5,112
5/15/2014,189,189,185.5,186,72
5/16/2014,184,187.5,183.5,185.5,74
5/19/2014,187,187,184.5,185.5,58
5/20/2014,187,187.5,185.5,186,107
5/21/2014,186,186,184,184.5,94
5/22/2014,185,193,184.5,191.5,232
5/23/2014,191.5,192.5,189,189.5,186
5/26/2014,191.5,194,190,193.5,120
5/27/2014,194,196.5,194,194,165
5/28/2014,196,196,192.5,192.5,114
5/29/2014,191,192.5,189.5,190,95
5/30/2014,189.5,191.5,189.5,191.5,47
6/3/2014,190,192,190,190,70
6/4/2014,190,203,190,203,491
6/5/2014,203,206,201,202,379
6/6/2014,205,205,198.5,198.5,258
6/9/2014,198.5,198.5,195.5,196,133
6/10/2014,182.5,182.5,182.5,182.5,165
6/11/2014,170,176,170,175,740
6/12/2014,172,175,172,174,162
6/13/2014,174.5,176.5,174,176,154
6/16/2014,176,176,172,173.5,112
6/17/2014,173.5,174.5,172.5,172.5,89
6/18/2014,173.5,174.5,170,171,154
6/19/2014,174,175,171,173.5,83
6/20/2014,173.5,175,171,171,217
6/23/2014,171,171,160,161,344
6/24/2014,161.5,169,161,167,267
6/25/2014,169,169,165,165,92
6/26/2014,165,167.5,164,165,146
6/27/2014,166.5,167,164.5,164.5,98
6/30/2014,164.5,165,161,163,136
7/1/2014,163,163,160,162,142
7/2/2014,163,167.5,163,164.5,190
7/3/2014,166,166.5,164.5,165,103
7/4/2014,165,173,165,171,340
7/7/2014,170.5,172,168,168,165
7/8/2014,165,168,165,166,86
7/9/2014,166,170,166,170,111
7/10/2014,168,168,162,164.5,317
7/11/2014,164.5,165.5,162,164.5,192
7/14/2014,163,164.5,160,164,524
7/15/2014,154,155.5,149,149,353
7/16/2014,149,151,148,148,156
7/17/2014,148,148,138,139,497
7/18/2014,137,137,132.5,133.5,252
7/21/2014,133.5,136.5,132.5,133.5,166
7/22/2014,133.5,136,132.5,135.5,89
7/24/2014,135.5,144.5,135.5,144.5,272
7/25/2014,145,154,144.5,150,392
7/28/2014,150,152.5,146,148.5,134
7/29/2014,151,151,144,144,119
7/30/2014,144,146,144,144,64
7/31/2014,144,144,141,142.5,60
8/1/2014,135.5,142,135.5,141,49
8/4/2014,140,140.5,138.5,138.5,49
8/5/2014,139,139,136.5,137,69
8/6/2014,135.5,138,135.5,136.5,90
8/7/2014,136.5,138,135.5,136,69
8/8/2014,133.5,136,133,134,99
8/11/2014,134,136,133.5,134,96
8/12/2014,134,134,131.5,132,116
8/13/2014,134,134,130.5,130.5,63
8/14/2014,131.5,139,130,137.5,197
8/15/2014,137,137,133.5,134,82
8/18/2014,134,135,132,134.5,89
8/19/2014,137.5,137.5,134.5,134.5,75
8/20/2014,134.5,143.5,134.5,143.5,352
8/21/2014,145,153.5,143.5,153.5,846
8/22/2014,155.5,158,153.5,154,412
8/25/2014,154,162,154,162,310
8/26/2014,165,166.5,159,162,438
8/27/2014,163,169.5,162,167,403
8/28/2014,170,171,163.5,165,248
8/29/2014,165,167,163,164.5,177
9/1/2014,165,169,165,169,239
9/2/2014,169,169,164,165,186
9/3/2014,165,165,160.5,162,128
9/4/2014,162,163.5,158,158.5,180
9/5/2014,158.5,164,158.5,162,69
9/9/2014,160.5,162.5,160,160.5,57
9/10/2014,159,167.5,159,164,264
9/11/2014,163,163,160,162.5,106
9/12/2014,160.5,161,159,159,96
9/15/2014,157,160,157,159,53
9/16/2014,158,158,154.5,156,68
9/17/2014,158,160.5,157.5,160,105
9/18/2014,160.5,161,157.5,159,40
9/19/2014,160,163.5,160,163.5,173
9/22/2014,162,162,159.5,161.5,52
9/23/2014,161.5,161.5,157.5,159,62
9/24/2014,157,159,157,158,66
9/25/2014,158,160.5,156,158,66
9/26/2014,155,157.5,155,157,51
9/29/2014,159,159,155.5,158,34
9/30/2014,158,158,150.5,154,83
10/1/2014,154.5,154.5,150.5,153.5,123
10/2/2014,152,152,147.5,151,85
10/3/2014,148,152.5,148,150,86
10/6/2014,152.5,153.5,151,152.5,55
10/7/2014,150,151,149.5,150,42
10/8/2014,150,150,145.5,145.5,64
10/9/2014,146,148,140.5,141.5,86
10/13/2014,132.5,135,132,132,237
10/14/2014,131.5,133.5,129.5,133.5,84
10/15/2014,133.5,134.5,131,131,65
10/16/2014,129.5,134,129,133,120
10/17/2014,136,136,129,129,93
10/20/2014,129,132,129,130.5,64
10/21/2014,130.5,132,128.5,129,77
10/22/2014,131,131.5,129.5,129.5,89
10/23/2014,130,131.5,128.5,131,58
10/24/2014,134.5,134.5,131,131,83
10/27/2014,131,131,128.5,128.5,53
10/28/2014,129,132,129,131.5,41
10/29/2014,133.5,134.5,131.5,132,53
10/30/2014,133,134.5,131,131.5,45
10/31/2014,132,132,131,132,43
11/3/2014,133,133,131,131.5,54
11/4/2014,132,133,131,133,63
11/5/2014,135.5,135.5,131.5,131.5,40
11/6/2014,134,134,130,131,49
11/7/2014,131,132,130.5,132,44
11/10/2014,131,131,129,129,90
11/11/2014,129,130.5,122,124,151
11/12/2014,124,124,118,121,176
11/13/2014,121,124.5,121,124.5,80
11/14/2014,129,129,126,127,95
11/17/2014,129,129,124.5,125,55
11/18/2014,124,127,123,123,24
11/19/2014,126,126.5,124,125.5,25
11/20/2014,128,128,126.5,127,52
11/21/2014,129,133,128,132,118
11/24/2014,133,134.5,130,130,86
11/25/2014,130,131,129,130,37
11/26/2014,132,139,131.5,139,333
11/27/2014,139,148.5,139,146,543
11/28/2014,146,147.5,140,141,218
12/1/2014,136,150.5,135,150.5,314
12/2/2014,154,158,149.5,153.5,369
12/3/2014,155,157.5,151,154.5,257
12/4/2014,154.5,156,150,152,193
12/5/2014,151.5,153,149.5,151,164
12/8/2014,153,161.5,153,161.5,607
12/9/2014,156,159,156,158,440
12/10/2014,155,160,151.5,153,238
12/11/2014,151,155,150,151.5,98
12/12/2014,152.5,156.5,152.5,154,152
12/15/2014,151,154,151,152.5,61
12/16/2014,152,154,152,152.5,67
12/17/2014,151.5,152,150,151.5,76
12/18/2014,154,156,152,153,122
12/19/2014,155,156,151,151,159
12/22/2014,152,153.5,150,152,109
12/23/2014,152,153.5,152,153,28
12/24/2014,155,155,151.5,151.5,83
12/25/2014,152.5,153,152,153,40
12/26/2014,153,158,153,157,218
12/27/2014,157,160.5,157,158.5,162
12/29/2014,161,161,157.5,160,114
12/30/2014,157.5,159,155,157,90
12/31/2014,157,158,156.5,156.5,40
