Date,Open,High,Low,Close,Volume
12/29/2017,203,209.5,203,206,1410
1/2/2018,207,212,207,210.5,1011
1/3/2018,215,217,212.5,216,1016
1/4/2018,220,226.5,218,222,2876
1/5/2018,223.5,230.5,218,228.5,2069
1/8/2018,230,249,229,240,2676
1/9/2018,242,247.5,234.5,245.5,1735
1/10/2018,247,269.5,246,266,2558
1/11/2018,262,264,244,249.5,2697
1/12/2018,253.5,266,244,264,2715
1/15/2018,290,290,277,289,3650
1/16/2018,281,296,276.5,290,2566
1/17/2018,285,292,280.5,283.5,1721
1/18/2018,286,290,283,283.5,1018
1/19/2018,283,284,277,284,1199
1/22/2018,284.5,307,282.5,301,2284
1/23/2018,305,324.5,305,318,2765
1/24/2018,325,334.5,315.5,333,2251
1/25/2018,329.5,343.5,329,337,2525
1/26/2018,340.5,340.5,315,319,2649
1/29/2018,324,326.5,306,310.5,2098
1/30/2018,310.5,311,298,305.5,1774
1/31/2018,301.5,315,295,315,1529
2/1/2018,317,321.5,302,302,1527
2/2/2018,302,316,299,313,1699
2/5/2018,299,313,299,311,1559
2/6/2018,303,307,280,280.5,3047
2/7/2018,299,300,291,293,1984
2/8/2018,293,296,264,264,3057
2/9/2018,242,262.5,238,257.5,2573
2/12/2018,265,272.5,252,252.5,1996
2/21/2018,264,277.5,262.5,277.5,1542
2/22/2018,277.5,303,274,294.5,3053
2/23/2018,294.5,304,286,294,1895
2/26/2018,300,313,298,310,2283
2/27/2018,317,321,305.5,311,1811
3/1/2018,305.5,317.5,302,317.5,1108
3/2/2018,310.5,315,308,312.5,1111
3/5/2018,317.5,321.5,311,313,1487
3/6/2018,323,327.5,311.5,313,2281
3/7/2018,314,318.5,306.5,308.5,1246
3/8/2018,312,316,303,304,1080
3/9/2018,303.5,306.5,295.5,297,1291
3/12/2018,302.5,314.5,298,312.5,2200
3/13/2018,313.5,317,308.5,310,962
3/14/2018,308.5,316,307.5,314,887
3/15/2018,314,320,314,316,1229
3/16/2018,318,319,305,310,1289
3/19/2018,312,313,307,308,659
3/20/2018,307,312.5,306,312,600
3/21/2018,315,315.5,309.5,310,866
3/22/2018,312,315,305.5,305.5,1029
3/23/2018,295,303,293.5,300.5,832
3/26/2018,301.5,305,296,297,505
3/27/2018,303,308,300,300,641
3/28/2018,297,301,296,296.5,484
3/29/2018,298,301.5,298,301,354
3/30/2018,305.5,323.5,305,320,2923
3/31/2018,325,329,320,324.5,1562
4/2/2018,327,331.5,322,328,1742
4/3/2018,325,338,321.5,338,1897
4/9/2018,343,358.5,335.5,356,2974
4/10/2018,356,360.5,339.5,339.5,2176
4/11/2018,347.5,364,340,362.5,3008
4/12/2018,365,373.5,355,366,2348
4/13/2018,369,384,369,382.5,2311
4/16/2018,387,387.5,376,382,1487
4/17/2018,384,396,380,380,2160
4/18/2018,386,395,364,372,3020
4/19/2018,380,409,375,408.5,3155
4/20/2018,406,406,391,391,2223
4/23/2018,386,390.5,373,380.5,1726
4/24/2018,379.5,379.5,363.5,366,1751
4/25/2018,369.5,383.5,369,378,1914
4/26/2018,379.5,384.5,357,364.5,1600
4/27/2018,369,376,351,360,1544
4/30/2018,362,384.5,357,378,1505
5/2/2018,376,384,373.5,378,871
5/3/2018,378,394,376,385,1565
5/4/2018,388,391.5,367,375,1970
5/7/2018,380,389,378.5,384,969
5/8/2018,387,392,378,378,867
5/9/2018,380.5,389.5,379,387,766
5/10/2018,391,399.5,387,398,1464
5/11/2018,408,437.5,405.5,437.5,3447
5/14/2018,454,468,442,453,3726
5/15/2018,459,462,443,448,1666
5/16/2018,448,488,447.5,470.5,2576
5/17/2018,481,491,462,462,2012
5/18/2018,462,475,454,454,1521
5/21/2018,466,483,462,473.5,1475
5/22/2018,481,482.5,460,465.5,1245
5/23/2018,465,484,455,484,1631
5/24/2018,487.5,497,475,476.5,1292
5/25/2018,485,485,472.5,476.5,790
5/28/2018,485.5,495.5,479,495.5,1111
5/29/2018,499.5,499.5,482.5,483,1042
5/30/2018,476.5,479.5,442,459,1773
5/31/2018,470,474.5,461,465,1421
6/1/2018,464,474.5,457,473,584
6/4/2018,485,485,472.5,478.5,683
6/5/2018,492.5,504,481.5,483.5,1900
6/6/2018,486,493.5,481.5,481.5,811
6/7/2018,488,493,475.5,476.5,817
6/8/2018,476.5,482.5,464,468,730
6/11/2018,470,485,470,480.5,644
6/12/2018,480,483,472.5,480.5,642
6/13/2018,487,487,475.5,476,368
6/14/2018,476,490,476,484.5,775
6/15/2018,484.5,495.5,480,482.5,793
6/19/2018,483,483,445,456,1028
6/20/2018,457,457.5,420.5,436,1103
6/21/2018,438,455,438,453.5,652
6/22/2018,449,449,438,438,397
6/25/2018,437,444,420.5,421,447
6/26/2018,411,451,411,434,680
6/27/2018,425,435,425,425,458
6/28/2018,424,428.5,416,416,349
6/29/2018,422,438,413,435,526
7/2/2018,435,454,428,447.5,606
7/3/2018,443.5,460,427,439.5,947
7/4/2018,445.5,452.5,396,396,2102
7/5/2018,389,393,356.5,360,2670
7/6/2018,368,378,342,371,2539
7/9/2018,376.5,377,364,365,1013
7/10/2018,373,397.5,366.5,390,1560
7/11/2018,381.5,387,375.5,387,787
7/12/2018,382.5,396.5,380,388.5,785
7/13/2018,394,410,390.5,406.5,1045
7/16/2018,403,414.5,398,400,799
7/17/2018,402,407,382.5,382.5,865
7/18/2018,391,392.5,360,371.5,1296
7/19/2018,366.5,385,366.5,381.5,762
7/20/2018,380,385,370,374,829
7/23/2018,373,381.5,361.5,377,998
7/24/2018,375.5,391.5,370,391,978
7/25/2018,430,430,430,430,759
7/26/2018,450,473,445,470,4500
7/27/2018,483,483,466,471.5,1585
7/30/2018,477.5,480,463,470.5,1021
7/31/2018,471,472.5,459,468,815
8/1/2018,472.5,513,472,500,3454
