Date,Open,High,Low,Close,Volume
4/11/2017,135.5,135.5,131.5,132,432
4/12/2017,132,132,128,130.5,339
4/13/2017,128.5,131,128.5,128.5,221
4/14/2017,127.5,127.5,122.5,125,651
4/17/2017,124,128,122,127,331
4/18/2017,127.5,129.5,127.5,129.5,234
4/19/2017,129,129,128,128.5,109
4/20/2017,127,128.5,127,127.5,148
4/21/2017,128,129,128,129,127
4/24/2017,129.5,129.5,127,127.5,100
4/25/2017,128,129,128,128.5,88
4/26/2017,129,130.5,128,129.5,209
4/27/2017,129,129.5,128,129.5,91
4/28/2017,130,134,129.5,132,366
5/2/2017,133,133,131,132,208
5/3/2017,132,133,130.5,130.5,197
5/4/2017,131,133.5,131,133,415
5/5/2017,133,133,131.5,131.5,277
5/8/2017,131.5,132,130.5,132,171
5/9/2017,132.5,135,131.5,133,441
5/10/2017,133,133.5,132,133,255
5/11/2017,134.5,143,134.5,139,2647
5/12/2017,149,152.5,146.5,152.5,2949
5/15/2017,157,164.5,156,162,3456
5/16/2017,162,166,159,163.5,2338
5/17/2017,163.5,165,160,163.5,1322
5/18/2017,160,164,160,161,1407
5/19/2017,164.5,174,164.5,168,3660
5/22/2017,171,171,165,167.5,1130
5/23/2017,168,168,162.5,163,1128
5/24/2017,164,166,162,165,1055
5/25/2017,168.5,173,163.5,164,1903
5/26/2017,165,167,160.5,162,964
5/31/2017,165.5,167.5,163.5,167,1047
6/1/2017,168.5,170,166.5,166.5,754
6/2/2017,168.5,178.5,167,178,3145
6/3/2017,179,179,175,178.5,1217
6/5/2017,179.5,180.5,174.5,175.5,1142
6/6/2017,174,175,171.5,172.5,680
6/7/2017,175.5,178.5,173.5,173.5,1080
6/8/2017,174,175,171,174.5,717
6/9/2017,175,175.5,173,173.5,631
6/12/2017,171.5,175,171,173.5,1010
6/13/2017,174.5,176,172.5,175,1624
6/14/2017,168,169.5,158.5,159,2811
6/15/2017,159.5,162.5,158.5,162,669
6/16/2017,162,163.5,162,162.5,355
6/19/2017,161.5,161.5,158,159,587
6/20/2017,159.5,163,159.5,160.5,500
6/21/2017,159.5,162,159,162,343
6/22/2017,162,166,162,162.5,605
6/23/2017,163,163.5,161,161,237
6/26/2017,160.5,162,160,160.5,290
6/27/2017,160.5,163,160.5,161,272
6/28/2017,160.5,160.5,158,158.5,373
6/29/2017,160.5,165,160,161.5,594
6/30/2017,160.5,162.5,159.5,162.5,266
7/3/2017,162.5,165,161.5,163,417
7/4/2017,163.5,163.5,162,162,189
7/5/2017,162,167.5,162,167.5,725
7/6/2017,169,169.5,167,168,690
7/7/2017,168,173.5,166.5,172,1247
7/10/2017,173.5,173.5,168.5,170,547
7/11/2017,171,171.5,166.5,168.5,543
7/12/2017,168,169,167,168.5,337
7/13/2017,171,175.5,171,171.5,1444
7/14/2017,172.5,172.5,170,171.5,466
7/17/2017,173,173,171,171.5,304
7/18/2017,172,181.5,172,178,2191
7/19/2017,181,181,176,176,882
7/20/2017,177.5,184.5,175,181.5,1725
7/21/2017,181.5,183.5,178,179.5,870
7/24/2017,180,180,178,180,325
7/25/2017,179.5,187.5,179.5,182.5,1114
7/26/2017,184.5,184.5,181.5,181.5,507
7/27/2017,184.5,192,184,187,1977
7/28/2017,186.5,192,185.5,192,1024
7/31/2017,196,198,192.5,194.5,1154
8/1/2017,194,197.5,192.5,193.5,787
8/2/2017,195,197.5,194.5,195,504
8/3/2017,196.5,203,195.5,199,1537
8/4/2017,201.5,202,198.5,198.5,761
8/7/2017,200,201.5,183,184,2276
8/8/2017,185.5,187.5,176.5,181,1349
8/9/2017,180.5,188.5,180.5,184,1017
8/10/2017,186,187,177,178,1040
8/11/2017,180,189,180,184.5,1703
8/14/2017,186.5,187,181,181.5,740
8/15/2017,187,187,183.5,184,580
8/16/2017,183,185,181.5,183.5,472
8/17/2017,184.5,189,184,186.5,794
8/18/2017,184,184.5,182.5,183.5,625
8/21/2017,183,183,178.5,179,883
8/22/2017,179.5,182,178.5,179.5,592
8/23/2017,181,182,177.5,177.5,532
8/24/2017,178,179,176,179,593
8/25/2017,179.5,180.5,178,178,366
8/28/2017,178.5,178.5,176.5,176.5,288
8/29/2017,176,179,175.5,176.5,294
8/30/2017,177.5,184.5,177.5,183.5,918
8/31/2017,184.5,185,180,180,660
9/1/2017,180.5,181,178.5,178.5,387
9/4/2017,179,183,179,180,484
9/5/2017,180.5,182,179,179,365
9/6/2017,179,179,175.5,176,575
9/7/2017,177,178.5,175.5,175.5,345
9/8/2017,176.5,180,176,179.5,383
9/11/2017,184.5,188.5,183,184,1649
9/12/2017,184,185,181.5,181.5,541
9/13/2017,182,183,178.5,178.5,521
9/14/2017,179.5,179.5,178,178.5,213
9/15/2017,179,182,179,179.5,271
9/18/2017,180,180,178,178.5,265
9/19/2017,179.5,181,179,179,322
9/20/2017,179,179,176.5,176.5,367
9/21/2017,177.5,178,176.5,177.5,280
9/22/2017,178,178,170,171.5,1035
9/25/2017,171,171,167,168,570
9/26/2017,168,175,167,170,455
9/27/2017,170.5,172,169.5,170.5,295
9/28/2017,172,172,170,170,179
9/29/2017,170,170,166.5,169,204
9/30/2017,170,177,170,175.5,791
10/2/2017,175,176.5,172.5,175.5,452
10/3/2017,175,176.5,175,175,231
10/5/2017,176,178.5,175.5,177,315
10/6/2017,179,179,176.5,177,247
10/11/2017,176.5,176.5,172,173.5,361
10/12/2017,175,177.5,174,175.5,315
10/13/2017,176.5,180,175.5,179.5,559
10/16/2017,181,187,180,186,1276
10/17/2017,187.5,187.5,182,182.5,606
10/18/2017,183,183.5,178,179,518
10/19/2017,181.5,186.5,181.5,182.5,635
10/20/2017,182.5,182.5,180,181.5,317
10/23/2017,183.5,183.5,181,181.5,248
10/24/2017,182,183,180,181.5,133
10/25/2017,182.5,183,180.5,180.5,190
10/26/2017,180.5,182.5,179.5,179.5,309
10/27/2017,181.5,181.5,176.5,177,323
10/30/2017,178.5,179.5,175.5,176,239
10/31/2017,176,180,176,179,188
11/1/2017,180.5,183,179.5,182.5,377
11/2/2017,183,183.5,181,181,190
11/3/2017,182,182,179.5,180,209
11/6/2017,180.5,183,180.5,183,191
11/7/2017,183.5,183.5,181.5,182,174
11/8/2017,182,183,182,182,151
11/9/2017,182,182.5,179.5,180,200
11/10/2017,184,186,182,183,1097
11/13/2017,182.5,182.5,176.5,177.5,809
11/14/2017,178.5,179,177,178,270
11/15/2017,179,180,178,179,194
11/16/2017,179.5,179.5,177.5,178.5,217
11/17/2017,179.5,180,178.5,180,224
11/20/2017,178.5,179,177.5,178.5,222
11/21/2017,181,185.5,181,182,1163
11/22/2017,184,184.5,181,182,434
11/23/2017,182,184.5,181,183.5,215
11/24/2017,183.5,193.5,183.5,190,1766
11/27/2017,195,198,191,192.5,1486
11/28/2017,192,192.5,188,190,580
11/29/2017,193,196.5,190.5,194,815
11/30/2017,190.5,193,189,189.5,577
12/1/2017,193,196,185.5,190.5,866
12/4/2017,192.5,193,189.5,189.5,287
12/5/2017,189,193,187,187.5,506
12/6/2017,187,188,183.5,183.5,590
12/7/2017,184.5,187,183.5,183.5,379
12/8/2017,184.5,189,183,188.5,556
12/11/2017,196.5,197,192.5,195,966
12/12/2017,194,194.5,190,190.5,513
12/13/2017,193,195,193,193.5,665
12/14/2017,198,208,197.5,198,3655
12/15/2017,200.5,204,197,203.5,1249
12/18/2017,209,212.5,206.5,210,2268
12/19/2017,211,213,205,209,1045
12/20/2017,210,217,209,216,1708
12/21/2017,214.5,216,213,215.5,1031
12/22/2017,217.5,221.5,215.5,215.5,1471
12/25/2017,218.5,218.5,210,210,884
12/26/2017,210,213,206.5,211,917
12/27/2017,211,214,208,210,551
12/28/2017,211,212.5,206.5,206.5,823
12/29/2017,209,209.5,206,207,438
1/2/2018,209.5,211.5,207.5,208.5,373
1/3/2018,210,216,207,213,890
1/4/2018,215,215,209.5,210,543
1/5/2018,211,211,208,208.5,424
1/8/2018,209,210.5,205,205,648
1/9/2018,205,211,205,210.5,505
1/10/2018,210.5,211.5,203.5,205,685
1/11/2018,209,214,208.5,210.5,1156
1/12/2018,209.5,211.5,208.5,210,484
1/15/2018,210,211,205.5,206.5,404
1/16/2018,207.5,211,207,208.5,245
1/17/2018,208,208,199,200.5,993
1/18/2018,202.5,204.5,201,201,547
1/19/2018,202,205.5,201.5,203,414
1/22/2018,204,204,200,201.5,363
1/23/2018,202.5,205,201.5,202.5,281
1/24/2018,203.5,205,201.5,203.5,194
1/25/2018,204,209,202,209,614
1/26/2018,210,211,207,209,580
1/29/2018,209,209.5,207,209,307
1/30/2018,209,214.5,208,209.5,713
1/31/2018,209,210.5,206.5,207.5,513
2/1/2018,209,212,208.5,212,485
2/2/2018,212,212,208.5,209,377
2/5/2018,203.5,204,201,203,501
2/6/2018,197,198.5,183,186,1265
2/7/2018,192,198,190,192.5,583
2/8/2018,192,193,190,190.5,207
2/9/2018,174.5,188.5,174.5,187.5,569
2/12/2018,190,191,188,189,383
2/21/2018,193.5,199.5,193,199.5,611
2/22/2018,198.5,206,197.5,203.5,605
2/23/2018,206,210,205,210,641
2/26/2018,225,230,215,216,1471
2/27/2018,221,221,214,214,648
3/1/2018,214,219.5,210.5,219.5,918
3/2/2018,219,223,215.5,220.5,703
3/5/2018,220,224.5,218,219,589
3/6/2018,222,222,219,220.5,340
3/7/2018,223,227,221,225,1079
3/8/2018,227.5,228.5,223.5,224.5,484
3/9/2018,225,225.5,222,224,366
3/12/2018,225,227,223,223.5,349
3/13/2018,225.5,226,224,226,279
3/14/2018,226,231.5,225.5,230,1134
3/15/2018,229,229.5,226,229.5,345
3/16/2018,230,230.5,227,228,299
3/19/2018,228,229,227,227,170
3/20/2018,226,226.5,223.5,224,274
3/21/2018,224,225.5,223,223,161
3/22/2018,222.5,224.5,218.5,218.5,409
3/23/2018,212.5,216.5,211,216,438
3/26/2018,213,222,213,219,245
3/27/2018,223,223,220.5,220.5,142
3/28/2018,220,225.5,219,222,213
3/29/2018,222,225,222,224,214
3/30/2018,224.5,227,223.5,224,315
3/31/2018,224.5,225.5,222.5,222.5,162
4/2/2018,224.5,224.5,219,219,226
4/3/2018,218,219,216,217.5,185
4/9/2018,219,222,218,221,187
4/10/2018,224,224.5,221,221.5,288
4/11/2018,222.5,228,222,226.5,465
4/12/2018,226.5,227.5,224.5,225,257
4/13/2018,226,237.5,225,234.5,1777
4/16/2018,235.5,240,233.5,239.5,989
4/17/2018,239.5,239.5,229,229,821
4/18/2018,235.5,235.5,229.5,229.5,635
4/19/2018,232,233,229.5,232.5,224
4/20/2018,231,233.5,230.5,230.5,268
4/23/2018,231,232.5,228,228.5,315
4/24/2018,228.5,229,222,223,419
4/25/2018,221.5,225,219,222,353
4/26/2018,223.5,225,218,220,284
4/27/2018,223,225,222,224,140
4/30/2018,224.5,231.5,224.5,230,293
5/2/2018,230,231.5,228.5,229,201
5/3/2018,229,229.5,227.5,229,159
5/4/2018,229,230,227,227.5,123
5/7/2018,223,224.5,214,214,1042
5/8/2018,216.5,218.5,214,218,370
5/9/2018,218,222,218,221,233
5/10/2018,224,226,222,223.5,257
5/11/2018,227,227,223,225,266
5/14/2018,224.5,227,224.5,225.5,179
5/15/2018,227.5,227.5,223.5,223.5,183
5/16/2018,224,235,223,232.5,704
5/17/2018,232.5,233,228,231,272
5/18/2018,231,232,228.5,228.5,147
5/21/2018,229,231,228.5,229.5,120
5/22/2018,230,231.5,228,228,134
5/23/2018,228,228.5,226,226,130
5/24/2018,227.5,227.5,226,226.5,105
5/25/2018,226.5,227.5,225,225.5,128
5/28/2018,225.5,228,224,226,182
5/29/2018,228,228,225,226,94
5/30/2018,224.5,225.5,223,224.5,179
5/31/2018,226.5,230,226,226,312
6/1/2018,226,228.5,224.5,227,177
6/4/2018,228.5,232,228.5,229.5,313
6/5/2018,231,231.5,228,228,165
6/6/2018,229.5,230.5,228.5,229,157
6/7/2018,231,232.5,229.5,229.5,230
6/8/2018,230,230.5,228,229,195
6/11/2018,233.5,239.5,232,239,1108
6/12/2018,238,244.5,237,237,786
6/13/2018,237,239.5,235.5,237,350
6/14/2018,238,239,235,235,289
6/15/2018,236,242.5,234.5,241,490
6/19/2018,239,240,236.5,236.5,353
6/20/2018,237,238,231,233,321
6/21/2018,234,244,234,240,519
6/22/2018,239,243,237,241,464
6/25/2018,241.5,242.5,237,238.5,622
6/26/2018,237,241,236,241,1271
6/27/2018,201,203.5,198.5,199,1375
6/28/2018,199,199,190.5,190.5,867
6/29/2018,191,194,191,192.5,427
7/2/2018,194.5,194.5,191.5,192.5,265
7/3/2018,192.5,194.5,190,190.5,245
7/4/2018,191.5,191.5,189,191,223
7/5/2018,191.5,191.5,183,184.5,360
7/6/2018,184.5,186.5,182,184.5,272
7/9/2018,185.5,195.5,185.5,192.5,480
7/10/2018,203,208,201.5,207,1267
7/11/2018,205,209.5,205,206,494
7/12/2018,208,209,206,208.5,269
7/13/2018,210.5,210.5,208,209,299
7/16/2018,209,216.5,209,213,486
7/17/2018,215,217,213.5,214,224
7/18/2018,214.5,216.5,210.5,211.5,430
7/19/2018,209,213.5,209,211,301
7/20/2018,211,213.5,211,211.5,179
7/23/2018,211.5,212,210.5,211.5,187
7/24/2018,211,214.5,211,213.5,159
7/25/2018,213.5,226,213.5,223.5,872
7/26/2018,221.5,222.5,219.5,221,502
7/27/2018,224.5,228,223.5,224,381
7/30/2018,225,226,219.5,221,352
7/31/2018,221,224.5,219.5,224.5,322
8/1/2018,225.5,227,224,226,303
8/2/2018,226,227.5,221,221,283
8/3/2018,223,225,222.5,224,157
8/6/2018,224,224.5,223.5,224,178
8/7/2018,224,225.5,223.5,224,164
8/8/2018,225,226,224.5,225.5,273
8/9/2018,225.5,226.5,223.5,225.5,174
8/10/2018,227.5,229,220.5,220.5,653
8/13/2018,221.5,221.5,210,212.5,687
8/14/2018,214.5,218.5,214.5,217,231
8/15/2018,217,218.5,213.5,213.5,206
8/16/2018,213.5,216.5,209,214.5,292
8/17/2018,216.5,218,214,214,280
8/20/2018,212.5,214,207.5,208.5,298
8/21/2018,210,211.5,209,209.5,135
8/22/2018,209.5,210.5,206,206.5,297
8/23/2018,207,208,201.5,202,357
8/24/2018,203.5,204.5,197.5,201,538
8/27/2018,202,208.5,202,208,416
8/28/2018,211,211,207,208,326
8/29/2018,206.5,214,206.5,213.5,460
8/30/2018,213.5,218,212,216,237
8/31/2018,213,215.5,213,214,141
9/3/2018,216,216,210,210.5,133
9/4/2018,213.5,213.5,208.5,211.5,122
9/5/2018,212.5,212.5,210,210,146
9/6/2018,211.5,213.5,210,213.5,147
9/7/2018,212,212,206,207,266
9/10/2018,208.5,208.5,201,202,256
9/11/2018,202.5,208,202,206,223
9/12/2018,206,207,203.5,203.5,147
9/13/2018,204,204,202,202,178
9/14/2018,205,209,205,207,233
9/17/2018,208,208,205,206,76
9/18/2018,206.5,206.5,202,202,142
9/19/2018,205,205,202,202.5,87
9/20/2018,203.5,204,201,201,87
9/21/2018,202,203,201.5,203,106
9/25/2018,202,206,201.5,203,91
9/26/2018,203,203.5,201,201,81
9/27/2018,201,202,199.5,199.5,212
9/28/2018,200.5,201.5,198.5,201,198
10/1/2018,201,203,201,202,79
10/2/2018,203,203,200,200,84
10/3/2018,200,201,198.5,198.5,106
10/4/2018,199,199,195.5,195.5,197
10/5/2018,194.5,194.5,186,186,592
10/8/2018,186,188.5,186,186.5,154
10/9/2018,187,188,184,184,163
10/11/2018,170,171,166,166,700
10/12/2018,162.5,168,162.5,167,451
10/15/2018,167.5,168.5,167,167.5,269
10/16/2018,166,171,166,171,244
10/17/2018,173.5,176.5,172,172,189
10/18/2018,173,173,169.5,169.5,157
10/19/2018,168,168,165,167,201
10/22/2018,166,169.5,165.5,168.5,84
10/23/2018,168,168,163.5,163.5,202
10/24/2018,167,167,163,164.5,153
10/25/2018,161,161,155.5,158,432
10/26/2018,160.5,161,155.5,156.5,179
10/29/2018,156.5,157,149,151,325
10/30/2018,152,157,149,156.5,237
10/31/2018,159.5,162,158.5,160.5,307
11/1/2018,162,163.5,160,162,209
11/2/2018,163.5,166.5,160.5,161.5,332
11/5/2018,160.5,163,159.5,160.5,249
11/6/2018,163,163,160,160.5,146
11/7/2018,162,165,161,165,152
11/8/2018,169,170.5,166,166.5,277
11/9/2018,166,166,162.5,164.5,157
11/12/2018,167,171,167,167.5,479
11/13/2018,164,167,163.5,166.5,206
11/14/2018,167,168,166.5,167,155
11/15/2018,167,169.5,167,167.5,113
11/16/2018,169,169,167.5,167.5,123
11/19/2018,168,172,168,171,286
11/20/2018,170,170.5,168.5,168.5,168
11/21/2018,167.5,170,166.5,169.5,93
11/22/2018,171,175.5,169.5,173,424
11/23/2018,174,175,170,171,397
11/26/2018,171,175.5,171,174,282
11/27/2018,174.5,178.5,174,177.5,342
11/28/2018,178,180,178,179,284
11/29/2018,181.5,183,179.5,180,197
11/30/2018,181.5,182,178.5,179.5,127
12/3/2018,183,189,183,187.5,377
12/4/2018,188,188.5,184.5,185.5,162
12/5/2018,181,183,180.5,181.5,150
12/6/2018,180.5,181,176,176,257
12/7/2018,178,179.5,177.5,178.5,102
12/10/2018,174.5,177,172,174.5,149
12/11/2018,175.5,176.5,175,175.5,80
12/12/2018,176.5,179.5,176.5,178,82
12/13/2018,177.5,177.5,176,176,102
12/14/2018,176,177,175,176,63
12/17/2018,175,177.5,175,176,64
12/18/2018,175,177,175,175.5,91
12/19/2018,176,176.5,173,173,140
12/20/2018,172,173,170.5,170.5,127
12/21/2018,169,175.5,169,175.5,174
12/22/2018,174,174,173,173,72
12/24/2018,173,173.5,171.5,171.5,44
12/25/2018,170,170.5,169,170.5,96
12/26/2018,171,172,169,169,80
12/27/2018,172,172.5,170,171,81
12/28/2018,170.5,170.5,169.5,169.5,84
