Date,Open,High,Low,Close,Volume
3/10/2016,355,372,351,372,1836
3/11/2016,375,383,366,366,1504
3/14/2016,369,374,365,371.5,783
3/15/2016,375,381.5,370,373.5,1363
3/16/2016,379.5,380.5,375,375.5,779
3/17/2016,380.5,395,378.5,383,2284
3/18/2016,383,385,372,385,1455
3/21/2016,392.5,398.5,389.5,389.5,1592
3/22/2016,389.5,392.5,384,389.5,690
3/23/2016,390,395.5,389,390,731
3/24/2016,388,390,378,379.5,773
3/25/2016,379.5,383.5,373.5,378.5,708
3/28/2016,378.5,382,376,379,430
3/29/2016,381,382,365,369.5,912
3/30/2016,375,376.5,371.5,374.5,462
3/31/2016,378,396,378,394,1897
4/1/2016,396,402.5,390,390,1299
4/6/2016,392,395,386,395,700
4/7/2016,400,404.5,397,401.5,1852
4/8/2016,399,403.5,391.5,392.5,856
4/11/2016,392.5,392.5,378,380,851
4/12/2016,380,383,354,361,1269
4/13/2016,362.5,377.5,362.5,373,737
4/14/2016,377,379,371,373.5,493
4/15/2016,375,377,368.5,374.5,483
4/18/2016,370.5,375,370.5,372.5,168
4/19/2016,376,378.5,372.5,372.5,369
4/20/2016,376,376,359,364,740
4/21/2016,365.5,365.5,350.5,365,767
4/22/2016,361,364,351.5,354,794
4/25/2016,351,354,336,339,1284
4/26/2016,340.5,353.5,340.5,350,954
4/27/2016,350.5,351,344,345.5,368
4/28/2016,345.5,348,339,344.5,513
4/29/2016,341,350,332,350,954
5/3/2016,352,357.5,348.5,352.5,642
5/4/2016,352.5,356,351,355.5,483
5/5/2016,355.5,356,349.5,350,395
5/6/2016,350,350.5,336,348,1016
5/9/2016,346,347,324.5,324.5,1152
5/10/2016,324.5,341,321.5,335,1060
5/11/2016,339.5,339.5,326,329,734
5/12/2016,327,334,308,311.5,982
5/13/2016,314,321.5,306.5,318,1187
5/16/2016,317.5,348,311,334,1495
5/17/2016,335,343,335,341,975
5/18/2016,341,348,338.5,343,693
5/19/2016,347,352,342.5,342.5,751
5/20/2016,343,346,336,342.5,590
5/23/2016,347,367.5,344,361,1403
5/24/2016,362.5,365.5,358,358,569
5/25/2016,365,370.5,362,362,767
5/26/2016,366,372,361,370,698
5/27/2016,372,384,372,379,1231
5/30/2016,379,385.5,375,375,1107
5/31/2016,380,381.5,374,376,781
6/1/2016,373.5,375.5,366,367,740
6/2/2016,366,370.5,362.5,363.5,489
6/3/2016,366.5,370,363,365,307
6/4/2016,367,377,364,373,695
6/6/2016,374,376.5,366.5,373,443
6/7/2016,375,382,375,381,766
6/8/2016,382,382,374,374,678
6/13/2016,374,379.5,372,378,451
6/14/2016,376,378,369,369.5,532
6/15/2016,371.5,371.5,362,362,502
6/16/2016,362.5,365.5,357.5,361,374
6/17/2016,363.5,370,362.5,365.5,426
6/20/2016,368,368,364.5,365,173
6/21/2016,367,376,366.5,373,608
6/22/2016,373,374.5,369,370.5,304
6/23/2016,372.5,375,370,373,387
6/24/2016,374.5,375.5,344,356.5,974
6/27/2016,361.5,376.5,359,375.5,995
6/28/2016,370.5,380.5,370,380,680
6/29/2016,381,395.5,381,392,1404
6/30/2016,395,402.5,394,401,1322
7/1/2016,405,418,403,409,2143
7/4/2016,409,415.5,405.5,414.5,1000
7/5/2016,418.5,455.5,418.5,455.5,2978
7/6/2016,450.5,478.5,450,473,3204
7/7/2016,473,481,464,473,2204
7/11/2016,473,491,464.5,491,1512
7/12/2016,492,508,491,506,1639
7/13/2016,513,516,494.5,498,1663
7/14/2016,498,498,488.5,491,1412
7/15/2016,497,513,497,512,1516
7/18/2016,509,516,502,502,956
7/19/2016,504,506,488.5,492.5,1319
7/20/2016,492.5,497,485,489.5,1099
7/21/2016,492.5,502,489,490.5,944
7/22/2016,492,500,486,493.5,809
7/25/2016,496,497,485,485.5,597
7/26/2016,481,494,472.5,493.5,1143
7/27/2016,501,507,488,488,1092
7/28/2016,486,494.5,481,484,837
7/29/2016,486,490,483,488,417
8/1/2016,488.5,494,483,485,739
8/2/2016,487,490.5,481,483,488
8/3/2016,483,492.5,479,486,750
8/4/2016,488,490,481.5,481.5,476
8/5/2016,482.5,484,478,478.5,483
8/8/2016,482,501,474.5,493.5,1437
8/9/2016,493.5,496,482,482,713
8/10/2016,482,500,482,495.5,1140
8/11/2016,494,498.5,489,491,785
8/12/2016,489.5,495.5,488.5,491,454
8/15/2016,494,494.5,489.5,490,214
8/16/2016,492,525,491.5,515,2637
8/17/2016,522,524,504,504,1386
8/18/2016,506,513,503,510,654
8/19/2016,515,529,512,513,1553
8/22/2016,515,517,502,505,771
8/23/2016,508,513,501,502,700
8/24/2016,505,505,491,492,820
8/25/2016,494,494,482,490.5,943
8/26/2016,494,494,485.5,488,408
8/29/2016,494.5,495,486,486,414
8/30/2016,491,494.5,485.5,488,531
8/31/2016,488.5,494,487.5,491,341
9/1/2016,495,501,492,492.5,752
9/2/2016,495,495.5,482,485,535
9/5/2016,481.5,484,463,470,1466
9/6/2016,471.5,479,469,473,577
9/7/2016,475,480.5,472,477,657
9/8/2016,480,482,473,473,539
9/9/2016,472.5,472.5,452,455,1016
9/10/2016,442.5,453.5,424,453.5,1663
9/12/2016,461.5,461.5,444,447,824
9/13/2016,453,453,436,436.5,684
9/14/2016,433,439.5,430,436.5,731
9/19/2016,445,469,440,466.5,1367
9/20/2016,464.5,472,462,467,749
9/21/2016,466.5,471,463,468,334
9/22/2016,473,479,471,471.5,794
9/23/2016,475,478,470.5,472,359
9/26/2016,472,472,463,464,266
9/29/2016,469.5,475.5,467.5,468,435
9/30/2016,468,472.5,466.5,469,252
10/3/2016,472,483,472,475,594
10/4/2016,478.5,478.5,458,460,690
10/5/2016,462.5,462.5,450,452.5,553
10/6/2016,458,463,453.5,461,371
10/7/2016,461.5,462,457.5,460,149
10/11/2016,468,468,446,449,470
10/12/2016,445,459,435,456.5,773
10/13/2016,460,461.5,453,456,476
10/14/2016,451,464,451,464,443
10/17/2016,467,477.5,467,477,818
10/18/2016,478.5,491.5,477,490.5,924
10/19/2016,493.5,498.5,490,490,874
10/20/2016,492,493,488.5,492,521
10/21/2016,495,512,494,503,1226
10/24/2016,508,510,490.5,490.5,827
10/25/2016,497,497,489,492.5,533
10/26/2016,497,497.5,491,491,663
10/27/2016,493.5,495,480,485,939
10/28/2016,492,492.5,466,471.5,1100
10/31/2016,466,483,454,476.5,520
11/1/2016,471,480,471,479.5,346
11/2/2016,479.5,481,465.5,466,706
11/3/2016,450,453,436,447.5,1761
11/4/2016,443.5,450,438,446.5,685
11/7/2016,447,450,421.5,435,1584
11/8/2016,430.5,433,406,431.5,1617
11/9/2016,430,438,409,412.5,1425
11/10/2016,430.5,433.5,423,424.5,1095
11/11/2016,420,423,398,398,1821
11/14/2016,389,407,379,403,1852
11/15/2016,397,402.5,391,393.5,1083
11/16/2016,393.5,397.5,386,389.5,969
11/17/2016,389.5,393.5,381.5,390,816
11/18/2016,393,411.5,393,404.5,1679
11/21/2016,405.5,412.5,405.5,407,783
11/22/2016,410,410,402,407,597
11/23/2016,409,415.5,409,413,576
11/24/2016,415.5,416.5,410,410.5,419
11/25/2016,407,416,402.5,416,542
11/28/2016,417,418.5,413.5,416.5,322
11/29/2016,419,424.5,417.5,418.5,535
11/30/2016,420.5,423,418,420.5,454
12/1/2016,420.5,420.5,413.5,417.5,307
12/2/2016,417,421.5,417,417,334
12/5/2016,419.5,420,408,411,423
12/6/2016,411.5,416,409.5,414,268
12/7/2016,415,428,415,428,1405
12/8/2016,434,438.5,433.5,433.5,591
12/9/2016,438,443.5,434.5,442,1215
12/12/2016,443,447,441.5,441.5,429
12/13/2016,436.5,446.5,433.5,446.5,1102
12/14/2016,450.5,461.5,450.5,461.5,880
12/15/2016,461.5,464,452,464,440
12/16/2016,463.5,467.5,455.5,456,535
12/19/2016,456.5,457.5,447,457,707
12/20/2016,453,457.5,451.5,455.5,353
12/21/2016,455.5,456.5,447.5,454,519
12/22/2016,455,464.5,453,461.5,821
12/23/2016,461,464,451.5,451.5,628
12/26/2016,450,451,440.5,440.5,627
12/27/2016,440,440,428.5,431.5,760
12/28/2016,425,430,418.5,418.5,994
12/29/2016,412,429,412,422,798
12/30/2016,427,428.5,423,426,375
1/3/2017,428,428.5,418,419.5,358
1/4/2017,420,426,418,419.5,364
1/5/2017,419.5,434,419.5,433,849
1/6/2017,434,435.5,425,428,480
1/9/2017,429.5,429.5,421,421,319
1/10/2017,422.5,426,418,426,241
1/11/2017,426,428.5,420.5,420.5,204
1/12/2017,420,424,413,424,421
1/13/2017,420.5,426.5,417.5,425.5,1760
1/16/2017,426.5,434.5,426.5,430,490
1/17/2017,430.5,432.5,426,426,184
1/18/2017,429,432,425,430.5,285
1/19/2017,429,430.5,426,426,163
1/20/2017,428,434.5,426,426,315
1/23/2017,427.5,430.5,426,426,233
1/24/2017,429,433.5,424,433,355
2/2/2017,434,434,426.5,427.5,353
2/3/2017,427,432,427,427.5,149
2/6/2017,430.5,441.5,429.5,433.5,502
2/7/2017,437.5,439.5,431.5,431.5,267
2/8/2017,432,438.5,431,438.5,320
2/9/2017,445,482,442.5,477.5,2043
2/10/2017,478,490.5,462,465.5,1346
2/13/2017,465,485.5,462,472,879
2/14/2017,479,483,475.5,482,638
2/15/2017,484,490.5,477,478,784
2/16/2017,478,484,477,477.5,537
2/17/2017,484,484.5,477.5,479.5,341
2/18/2017,485,501,481,491,1132
2/20/2017,500,506,483,483,952
2/21/2017,487,487,462,476,796
2/22/2017,478,479.5,472.5,475,236
2/23/2017,475,477.5,465,465,348
2/24/2017,465,476,463.5,475.5,831
3/1/2017,485,485,471,471.5,354
3/2/2017,475,475,466.5,468.5,258
3/3/2017,471,475,467,468,219
3/6/2017,468,474,468,470,146
3/7/2017,475,481.5,473,475,547
3/8/2017,473,473,469,470,249
3/9/2017,472,472,465,466,183
3/10/2017,466.5,467.5,451,459.5,507
3/13/2017,464.5,473,461,473,736
3/14/2017,477,482.5,473,474,462
3/15/2017,474,478.5,471,471,319
3/16/2017,471,476,470,473,221
3/17/2017,477,485,474.5,480,519
3/20/2017,484,489,482,484.5,439
3/21/2017,485.5,488.5,476,476,407
3/22/2017,470,476,469.5,474.5,183
3/23/2017,474,478.5,473.5,478.5,180
3/24/2017,478.5,479,472,472,161
3/27/2017,472,473,462,462.5,332
3/28/2017,464,472,462.5,466,570
3/29/2017,470,472.5,468,469,197
3/30/2017,470,472.5,466,469,202
3/31/2017,470,476,466,472,271
4/5/2017,473.5,476,470,473,225
4/6/2017,473,482.5,473,479.5,441
4/7/2017,482,487,480,482,522
4/10/2017,483,485.5,480,482,434
4/11/2017,481,481,471,471,319
4/12/2017,470,470,463,463,305
4/13/2017,460,471,457,463,255
4/14/2017,459,470,459,461,440
4/17/2017,467,467,458,460,494
4/18/2017,465.5,466,459,460,196
4/19/2017,459,462.5,457.5,457.5,102
4/20/2017,455.5,462,455,455,279
4/21/2017,460,481,457,476,943
4/24/2017,476,476,470,470.5,338
4/25/2017,474,474,469,469,239
4/26/2017,471.5,485,471,475.5,558
4/27/2017,477,479.5,472,473,242
4/28/2017,474,476.5,473.5,475.5,203
5/2/2017,478.5,484,477,478,432
5/3/2017,479,479.5,473.5,473.5,253
5/4/2017,475,483,475,479,420
5/5/2017,481,491.5,478,478,796
5/8/2017,481,482.5,477,477,464
5/9/2017,478,478.5,470,476,434
5/10/2017,474,477,472,472,174
5/11/2017,471,475.5,470,470,128
5/12/2017,468,470.5,461,462,622
5/15/2017,462,466,462,465.5,156
5/16/2017,466,467.5,458,458.5,435
5/17/2017,460,470,457,468,334
5/18/2017,468,472,463,466.5,235
5/19/2017,469,470,461,462,144
5/22/2017,464,466,460,460.5,75
5/23/2017,465,467.5,461.5,463,140
5/24/2017,465.5,472,465,472,365
5/25/2017,473,480,472.5,479,516
5/26/2017,478.5,479.5,476,478,290
5/31/2017,478,478,469,470,314
6/1/2017,472,474,468,468,151
6/2/2017,469,474.5,469,473.5,218
6/3/2017,473.5,474,461.5,473.5,132
6/5/2017,467.5,474.5,467.5,472.5,125
6/6/2017,473,485,473,475,426
6/7/2017,475.5,477,474,476.5,157
6/8/2017,476.5,480.5,474,474,202
6/9/2017,475,476,473,473,147
6/12/2017,468,472,465,467,326
6/13/2017,467,469,463.5,463.5,117
6/14/2017,464.5,465.5,442,458,665
6/15/2017,461.5,462.5,456.5,456.5,189
6/16/2017,456.5,458.5,453,453,130
6/19/2017,455,468,454,460.5,173
6/20/2017,461.5,464.5,457,457.5,114
6/21/2017,459,460.5,456,460,100
6/22/2017,461.5,465,459,460,190
6/23/2017,466,467,457,457.5,228
6/26/2017,456,459.5,447,456.5,309
6/27/2017,456.5,457,447,449,328
6/28/2017,451,457,451,455,388
6/29/2017,456.5,458,455.5,457,191
6/30/2017,457.5,461,457.5,459.5,218
7/3/2017,459.5,460,455,455,259
7/4/2017,456.5,458,456,456.5,125
7/5/2017,457,458,457,457,189
7/6/2017,458,458,450.5,454,171
7/7/2017,454,457,450,452,75
7/10/2017,450,450,426.5,426.5,702
7/11/2017,429,431,410,412,921
7/12/2017,406.5,421,406.5,420,435
7/13/2017,415.5,418.5,409.5,412,508
7/14/2017,413,419.5,411,413,352
7/17/2017,414,421,414,418,191
7/18/2017,418,436.5,418,436.5,499
7/19/2017,429,435,429,433.5,287
7/20/2017,440,441,425,431,297
7/21/2017,432,436,427,431.5,222
7/24/2017,432.5,436.5,426,432.5,256
7/25/2017,435,448,435,442.5,482
7/26/2017,445.5,447.5,439.5,439.5,284
7/27/2017,442.5,444.5,436,436.5,204
7/28/2017,436.5,440,432,432,141
7/31/2017,436,436,420,425,227
8/1/2017,424.5,429.5,421,429.5,226
8/2/2017,429.5,430,422.5,424.5,184
8/3/2017,424.5,424.5,420.5,423,169
8/4/2017,425,425,408,408,308
8/7/2017,408,424,408,420.5,432
8/8/2017,424.5,424.5,415.5,419,239
8/9/2017,419.5,419.5,412.5,417,159
8/10/2017,418,418,405.5,410,290
8/11/2017,406,412,402,410,206
8/14/2017,410.5,412.5,396,404.5,375
8/15/2017,406,410,406,410,226
8/16/2017,413.5,415,410,415,194
8/17/2017,416.5,426.5,416.5,420.5,371
8/18/2017,420,420,416.5,417.5,140
8/21/2017,421,422,419,419.5,148
8/22/2017,421,423,412.5,420,163
8/23/2017,421.5,432.5,420.5,430,685
8/24/2017,432,438,430.5,437,473
8/25/2017,437,449,437,447,1061
8/28/2017,447,447.5,438,441,431
8/29/2017,441,441.5,428,433.5,302
8/30/2017,433.5,440,431,436,160
8/31/2017,436.5,448.5,436.5,440.5,591
9/1/2017,440,440,430,430.5,343
9/4/2017,425,427,420.5,426,405
9/5/2017,426,428,420.5,421,226
9/6/2017,420,424,416,416,161
9/7/2017,420.5,426,416.5,424.5,510
9/8/2017,425,433.5,424.5,431,523
9/11/2017,433.5,433.5,416,416,396
9/12/2017,417,423,417,422.5,689
9/13/2017,424,424,417.5,420,330
9/14/2017,421,422,416.5,416.5,219
9/15/2017,416.5,419,407,413,226
9/18/2017,414,415.5,413,413,198
9/19/2017,415.5,419,414.5,415,296
9/20/2017,415,419.5,415,415.5,214
9/21/2017,417,421.5,415.5,421,157
9/22/2017,422,423,412,416,206
9/25/2017,417,420,412.5,419.5,242
9/26/2017,417,424,417,422,298
9/27/2017,422,423,417,417,160
9/28/2017,417,417,411,416.5,189
9/29/2017,417,417.5,400,413.5,382
9/30/2017,414,419,413.5,419,192
10/2/2017,419.5,425,419.5,424,270
10/3/2017,424.5,428,424.5,426,266
10/5/2017,428,435.5,427,435.5,396
10/6/2017,437,438,435.5,436,334
10/11/2017,438,440,430.5,436,202
10/12/2017,437,443.5,436,443.5,436
10/13/2017,444.5,452,444.5,451.5,824
10/16/2017,454,474.5,452.5,474.5,1024
10/17/2017,476.5,483,459,459,1178
10/18/2017,461,470,456.5,470,510
10/19/2017,473,486,470.5,473,559
10/20/2017,467,477,464,473.5,243
10/23/2017,475.5,478.5,462.5,462.5,422
10/24/2017,458,472,457,471.5,251
10/25/2017,472,472,459,465.5,273
10/26/2017,465,469,462,469,136
10/27/2017,469,469,455.5,455.5,285
10/30/2017,465,465,459,460.5,268
10/31/2017,465,467,462,466.5,221
11/1/2017,471,471,462,462.5,365
11/2/2017,463.5,470,462.5,462.5,694
11/3/2017,456,456,430,436.5,899
11/6/2017,442.5,442.5,430,431,277
11/7/2017,431,438,428,428.5,428
11/8/2017,428.5,436.5,426,428,355
11/9/2017,427,431.5,425,425,405
11/10/2017,423,426,418,418,222
11/13/2017,423,423,417,417,121
11/14/2017,417.5,431,415,429,520
11/15/2017,430,437,418,436,698
11/16/2017,434,437.5,431.5,437.5,487
11/17/2017,435.5,438.5,431,436.5,498
11/20/2017,436,436,430.5,430.5,350
11/21/2017,439,439,425.5,425.5,753
11/22/2017,427,430,420.5,428.5,614
11/23/2017,428,428,418,426.5,644
11/24/2017,424,426,418.5,418.5,282
11/27/2017,418.5,424,418.5,422.5,590
11/28/2017,424,424,421.5,423.5,113
11/29/2017,425,426,420.5,420.5,112
11/30/2017,421,457,421,456,880
12/1/2017,449,454,440,442.5,571
12/4/2017,442,445,435,441.5,280
12/5/2017,437.5,442.5,431,438,220
12/6/2017,442.5,447.5,440,441,558
12/7/2017,445,445.5,431,435,288
12/8/2017,437.5,438.5,419.5,422.5,478
12/11/2017,426,442,420.5,437.5,637
12/12/2017,437.5,438.5,428,433.5,550
12/13/2017,433,445,431,435.5,942
12/14/2017,380,392.5,378,383,1254
12/15/2017,385,385.5,380,385,369
12/18/2017,387,408,387,394,570
12/19/2017,396.5,400,390.5,394.5,282
12/20/2017,392,398,391.5,394.5,172
12/21/2017,394,397.5,393.5,394.5,260
12/22/2017,399,408,399,406,722
12/25/2017,406,406,400,405,237
12/26/2017,405.5,410.5,405.5,409,467
12/27/2017,410.5,411,401.5,401.5,405
12/28/2017,401.5,407,395.5,406,284
12/29/2017,405,414,404,413.5,463
1/2/2018,414,417,413,414,433
1/3/2018,414.5,415,408.5,409.5,294
1/4/2018,411,411.5,406.5,407,265
1/5/2018,404,407,402,406.5,302
1/8/2018,406,408,401,406,300
1/9/2018,406,411,402,410,871
1/10/2018,410,413.5,405.5,410,490
1/11/2018,411,413.5,410,410.5,524
1/12/2018,410,412.5,406,412,277
1/15/2018,411,413,407.5,410,276
1/16/2018,410,410,403,406,231
1/17/2018,406,406,393.5,397.5,429
1/18/2018,400,400.5,393.5,393.5,242
1/19/2018,395,397,385,397,355
1/22/2018,397,397,390.5,390.5,146
1/23/2018,390.5,391,383,383.5,238
1/24/2018,384,385.5,378,383,491
1/25/2018,385.5,385.5,378,381.5,176
1/26/2018,385,385,378.5,379,169
1/29/2018,380,381.5,370,370,326
1/30/2018,365,374,363,372,587
1/31/2018,373.5,373.5,363,370,352
2/1/2018,370.5,370.5,366,368.5,128
2/2/2018,368.5,386,368,381.5,726
2/5/2018,375,377,370.5,376,393
2/6/2018,366,370,351,355,436
2/7/2018,364,374,363,372,617
2/8/2018,367,372,362.5,365,471
2/9/2018,359,359,353,357,547
2/12/2018,360,363.5,360,362.5,508
2/21/2018,368,377,368,375.5,395
2/22/2018,375.5,384,375.5,381.5,308
2/23/2018,383,386,382,384,540
2/26/2018,387,391,387,388,205
2/27/2018,388,388,378.5,381,151
3/1/2018,376.5,386.5,373.5,386,260
3/2/2018,378,383,376,383,227
3/5/2018,383,383,375.5,379,176
3/6/2018,381,385.5,380,380,413
3/7/2018,379,386.5,376,381.5,483
3/8/2018,386,386.5,379,382,402
3/9/2018,382,385,381,383.5,295
3/12/2018,388,392.5,383.5,384,390
3/13/2018,385,393,384,392,577
3/14/2018,391.5,391.5,387,389,263
3/15/2018,390,397,387.5,389,571
3/16/2018,390.5,399,390,392.5,566
3/19/2018,396,399,393,397.5,279
3/20/2018,397,399,394,394,259
3/21/2018,397,401.5,396.5,396.5,316
3/22/2018,396.5,398.5,385,387,290
3/23/2018,373,381.5,373,378,271
3/26/2018,377.5,383,375.5,378,389
3/27/2018,383,386,378,380.5,503
3/28/2018,378.5,381,373,381,298
3/29/2018,381,381,375,375,262
3/30/2018,376,380,376,376,96
3/31/2018,376,382,375,379.5,97
4/2/2018,381,381,378.5,379,107
4/3/2018,376.5,381.5,374,381,176
4/9/2018,384,392,384,390.5,374
4/10/2018,394,394,386,386,417
4/11/2018,387,391,383.5,388.5,650
4/12/2018,388.5,388.5,384,384,145
4/13/2018,387,391,385.5,390,245
4/16/2018,392.5,409.5,392.5,409.5,1144
4/17/2018,412,415,404,408,736
4/18/2018,411,418.5,408,410,646
4/19/2018,411,416,410.5,413,319
4/20/2018,412.5,412.5,405,406.5,255
4/23/2018,406.5,411,397.5,398.5,413
4/24/2018,399,400.5,393.5,396,535
4/25/2018,390,400,390,394,717
4/26/2018,394,394,369,377,1101
4/27/2018,380,388.5,379,387,699
4/30/2018,383.5,390,382,390,437
5/2/2018,387,393,384,392.5,348
5/3/2018,390,393,383.5,387.5,513
5/4/2018,384,385,380,382,203
5/7/2018,385,385,380,383,247
5/8/2018,385,385,379,379,129
5/9/2018,380,381.5,375,375,497
5/10/2018,376.5,378.5,371,377,318
5/11/2018,377,391,377,385,468
5/14/2018,384,391,381.5,390,511
5/15/2018,390,397,388,392,334
5/16/2018,392,409,390,407,1248
5/17/2018,412,414,405,405,1128
5/18/2018,403.5,405,395.5,400,584
5/21/2018,401,405,400.5,404,287
5/22/2018,405,412,404,409,501
5/23/2018,415,420,410,410,981
5/24/2018,403.5,414,391.5,414,1041
5/25/2018,414,420.5,403,403,1625
5/28/2018,403,403.5,381,388.5,891
5/29/2018,389,390,380.5,381,425
5/30/2018,380,386.5,379.5,383.5,746
5/31/2018,382,385.5,378,385.5,853
6/1/2018,385.5,389,382,382,816
6/4/2018,383,389,382.5,387,280
6/5/2018,384.5,391,384.5,387.5,425
6/6/2018,387,391.5,385,390,371
6/7/2018,387.5,390,384.5,385,276
6/8/2018,387,387.5,380.5,385,261
6/11/2018,383.5,387.5,383.5,384,678
6/12/2018,384,384.5,380.5,383,254
6/13/2018,381,382.5,378,378,217
6/14/2018,378,382.5,376,381,599
6/15/2018,382,383,370,370,477
6/19/2018,370,373,360,364,428
6/20/2018,364.5,368,364,366.5,728
6/21/2018,366,370.5,362.5,366,368
6/22/2018,369,378,368,373.5,672
6/25/2018,390,390,378.5,378.5,271
6/26/2018,379,379,374,376,269
6/27/2018,374.5,376,371.5,374,1148
6/28/2018,375.5,379,369,372.5,180
6/29/2018,376,377.5,372,377,160
7/2/2018,377,379,372,375,232
7/3/2018,373,378,371,372,390
