2330 台積電 -- 20110101-99999999,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,流通在外股數(千股),市值(百萬元),最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重％,成交值比重％,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ
2019/06/25,241,241.5,237,238.5,"29,735","7,118,002",-1.0373,0.1147,"25,930,380","6,184,395",238.5,239,-1.0428,19.195,7.937,"11,130",19.16,18.8882,3.55,3.5484
2019/06/26,235,236.5,234,234.5,"28,770","6,757,991",-1.6771,0.111,"25,930,380","6,080,674",234.5,235,-1.6914,18.969,8.631,"13,535",18.84,18.5714,3.49,3.4889
2019/06/27,236,241.5,236,240.5,"42,007","10,063,332",2.5586,0.162,"25,930,380","6,236,256",240,240.5,2.5265,19.236,8.744,"14,983",19.32,19.0465,3.58,3.5782
2019/06/28,241.5,241.5,238,239,"28,085","6,715,488",-0.6237,0.1083,"25,930,380","6,197,360",238.5,239,-0.6257,19.192,8.025,"8,987",19.2,18.9278,3.56,3.5559
2019/07/01,245.5,250,245,248.5,"66,370","16,445,222",3.9749,0.256,"25,930,380","6,443,699",248,248.5,3.8979,19.652,12.88,"29,551",19.96,19.6801,3.7,3.6972
2019/07/02,249.5,250,247.5,249,"26,832","6,671,951",0.2012,0.1035,"25,930,380","6,456,664",248.5,249,0.201,19.748,5.959,"12,531",20,19.7197,3.7,3.7047
2019/07/03,244,245,242,242.5,"29,549","7,190,777",-2.6104,0.114,"25,930,380","6,288,117",242.5,243,-2.6451,19.447,7.07,"16,033",19.48,19.2049,3.61,3.608
2019/07/04,244.5,245,242.5,244,"18,691","4,561,556",0.6186,0.0721,"25,930,380","6,327,012",244,244.5,0.6167,19.509,5.244,"8,565",19.6,19.3237,3.63,3.6303
2019/07/05,244.5,245,241.5,243,"27,317","6,624,379",-0.4098,0.1053,"25,930,380","6,301,082",242.5,243,-0.4107,19.411,8.377,"9,013",19.52,19.2445,3.62,3.6154
2019/07/08,240,244.5,240,242.5,"29,190","7,057,462",-0.2058,0.1126,"25,930,380","6,288,117",242,242.5,-0.206,19.434,8.296,"10,552",19.48,19.2049,3.61,3.608
2019/07/09,241.5,243,240.5,242,"16,538","3,998,096",-0.2062,0.0638,"25,930,380","6,275,151",241.5,242,-0.2064,19.481,4.596,"6,486",19.44,19.1653,3.6,3.6005
2019/07/10,243,247,243,247,"23,812","5,839,691",2.0661,0.0918,"25,930,380","6,404,803",246.5,247,2.0451,19.707,6.101,"12,366",19.84,19.5613,3.68,3.6749
2019/07/11,250,250,247.5,250,"31,296","7,809,358",1.2146,0.1207,"25,930,380","6,482,595",249.5,250,1.2073,19.865,6.541,"14,360",20.08,19.7989,3.72,3.7195
2019/07/12,252,252,249.5,250.5,"23,868","5,984,689",0.2,0.092,"25,930,380","6,495,560",250,250.5,0.1998,19.94,5.315,"8,363",20.12,19.8385,3.73,3.727
2019/07/15,251,254.5,249.5,254.5,"34,264","8,663,129",1.5968,0.1321,"25,930,380","6,599,281",254,254.5,1.5842,20.162,8.078,"12,174",20.44,20.1553,3.79,3.7865
2019/07/16,254,256.5,253.5,256,"26,141","6,678,755",0.5894,0.1008,"25,930,380","6,638,177",255.5,256,0.5877,20.263,6.003,"8,994",20.56,20.2741,3.81,3.8088
2019/07/17,254,254,251,252,"34,346","8,686,815",-1.5625,0.1325,"25,930,380","6,534,455",251.5,252,-1.5748,20.051,8.08,"11,106",20.24,19.9573,3.75,3.7493
2019/07/18,252,254.5,251.5,254,"20,908","5,300,082",0.7937,0.0806,"25,930,380","6,586,316",253.5,254,0.7905,20.265,5.387,"8,245",20.4,20.1157,3.78,3.7791
2019/07/19,259.5,261,259,259,"59,879","15,573,278",1.9685,0.2309,"25,930,380","6,715,968",259,259.5,1.9494,20.523,13.883,"21,827",20.8,20.5117,3.85,3.8534
2019/07/22,263,264,262,264,"31,863","8,385,222",1.9305,0.1229,"25,930,380","6,845,620",263.5,264,1.9121,20.785,7.783,"13,424",21.2,20.9076,3.93,3.9278
2019/07/23,265.5,266.5,262.5,264,"29,273","7,734,089",0,0.1129,"25,930,380","6,845,620",263.5,264,0,20.779,6.485,"12,791",21.2,20.9076,3.93,3.9278
2019/07/24,266.5,266.5,263,265,"24,511","6,484,708",0.3788,0.0945,"25,930,380","6,871,550",264.5,265,0.3781,20.882,5.322,"10,617",21.29,20.9868,3.94,3.9427
2019/07/25,264,265,261.5,265,"30,698","8,091,922",0,0.1184,"25,930,380","6,871,550",264.5,265,0,20.871,6.508,"10,643",21.29,20.9868,3.94,3.9427
2019/07/26,261,262.5,261,261,"20,768","5,434,082",-1.5094,0.0801,"25,930,380","6,767,829",261,261.5,-1.5209,20.65,5.224,"8,850",20.96,20.6701,3.88,3.8832
2019/07/29,260,262,259.5,261,"18,473","4,822,762",0,0.0712,"25,930,380","6,767,829",261,261.5,0,20.661,4.852,"6,681",20.96,20.6701,3.88,3.8832
2019/07/30,262.5,263,260,260,"22,895","5,975,389",-0.3831,0.0883,"25,930,380","6,741,898",260,260.5,-0.3839,20.686,4.916,"7,191",20.88,20.5909,3.87,3.8683
2019/07/31,260,260,257,259.5,"36,365","9,413,416",-0.1923,0.1402,"25,930,380","6,728,933",259,259.5,-0.1925,20.657,7.778,"10,468",20.84,20.5513,3.86,3.8609
2019/08/01,257.5,257.5,255.5,256.5,"30,107","7,722,031",-1.1561,0.1161,"25,930,380","6,651,142",256.5,257,-1.1628,20.594,6.4,"11,372",20.6,20.3137,3.82,3.8163
2019/08/02,252,253.5,250.5,251.5,"54,165","13,627,068",-1.9493,0.2089,"25,930,380","6,521,490",251.5,252,-1.9686,20.542,9.435,"18,096",20.2,19.9177,3.74,3.7419
2019/08/05,251,252,245.5,246.5,"52,835","13,092,403",-1.9881,0.2038,"25,930,380","6,391,838",246.5,247,-2.0081,20.373,11.419,"20,136",19.8,19.5217,3.67,3.6675
2019/08/06,240,250,240,248.5,"58,916","14,440,787",0.8114,0.2272,"25,930,380","6,443,699",248.5,249,0.8081,20.596,11.541,"22,358",19.96,19.6801,3.7,3.6972
2019/08/07,250,250.5,246.5,248,"29,435","7,305,272",-0.2012,0.1135,"25,930,380","6,430,734",247.5,248,-0.2014,20.571,6.695,"11,208",19.92,19.6405,3.69,3.6898
2019/08/08,248,254,248,253.5,"30,140","7,599,200",2.2177,0.1162,"25,930,380","6,573,351",253,253.5,2.1935,20.809,6.727,"11,228",20.36,20.0761,3.77,3.7716
2019/08/12,254.5,254.5,251,251,"24,732","6,242,935",-0.9862,0.0954,"25,930,380","6,508,525",251,251.5,-0.9911,20.647,5.267,"8,415",20.16,19.8781,3.73,3.7344
2019/08/13,249,249.5,246.5,246.5,"25,045","6,204,239",-1.7928,0.0966,"25,930,380","6,391,838",246.5,247,-1.8091,20.493,5.657,"11,377",19.8,19.5217,3.67,3.6675
2019/08/14,252.5,254,249.5,249.5,"36,336","9,142,333",1.217,0.1401,"25,930,380","6,469,629",249.5,250,1.2097,20.613,6.77,"13,609",20.4,19.7593,4.16,3.7121
2019/08/15,247,248.5,246,248,"28,277","6,994,442",-0.6012,0.109,"25,930,380","6,430,734",248,248.5,-0.603,20.691,6.332,"10,852",20.28,19.6405,4.14,3.6898
2019/08/16,249.5,252,248,250,"25,696","6,420,744",0.8065,0.0991,"25,930,380","6,482,595",250,250.5,0.8032,20.67,5.84,"8,994",20.44,19.7989,4.17,3.7195
2019/08/19,251.5,253,250.5,252,"25,098","6,326,683",0.8,0.0968,"25,930,380","6,534,455",252,252.5,0.7968,20.702,5.77,"9,398",20.61,19.9573,4.21,3.7493
2019/08/20,254,254.5,252.5,254.5,"20,620","5,233,263",0.9921,0.0795,"25,930,380","6,599,281",254,254.5,0.9872,20.84,4.696,"8,214",20.81,20.1553,4.25,3.7865
2019/08/21,254.5,255,253,254.5,"20,269","5,152,545",0,0.0782,"25,930,380","6,599,281",254.5,255,0,20.835,4.972,"7,383",20.81,20.1553,4.25,3.7865
2019/08/22,257,257.5,254,254,"22,136","5,659,296",-0.1965,0.0854,"25,930,380","6,586,316",254,254.5,-0.1967,20.787,4.942,"8,794",20.77,20.1157,4.24,3.7791
2019/08/23,253.5,254.5,253,254,"14,772","3,748,071",0,0.057,"25,930,380","6,586,316",253.5,254,0,20.77,3.797,"5,663",20.77,20.1157,4.24,3.7791
2019/08/26,249,250.5,248.5,248.5,"31,740","7,910,873",-2.1654,0.1224,"25,930,380","6,443,699",248.5,249,-2.1891,20.677,7.858,"13,388",20.32,19.6801,4.15,3.6972
2019/08/27,250.5,251,248.5,250,"53,664","13,410,582",0.6036,0.207,"25,930,380","6,482,595",250,250.5,0.6018,20.727,11.747,"8,939",20.44,19.7989,4.17,3.7195
2019/08/28,250.5,253,250.5,252,"15,280","3,852,096",0.8,0.0589,"25,930,380","6,534,455",252,252.5,0.7968,20.798,4.212,"6,829",20.61,19.9573,4.21,3.7493
2019/08/29,253,254,251,254,"20,085","5,078,703",0.7937,0.0775,"25,930,380","6,586,316",253.5,254,0.7905,20.915,5.283,"6,596",20.77,20.1157,4.24,3.7791
2019/08/30,256.5,259,256,259,"35,299","9,092,482",1.9685,0.1361,"25,930,380","6,715,968",258.5,259,1.9494,21.013,6.686,"13,703",21.18,20.5117,4.32,3.8534
2019/09/02,258,258,256,257.5,"14,776","3,800,453",-0.5792,0.057,"25,930,380","6,677,072",257.5,258,-0.5808,20.856,3.977,"7,608",21.05,20.3929,4.3,3.8311
2019/09/03,256.5,258,253,254,"26,086","6,642,868",-1.3592,0.1006,"25,930,380","6,586,316",253.5,254,-1.3685,20.721,6.788,"11,210",20.77,20.1157,4.24,3.7791
2019/09/04,254,258,254,257.5,"23,697","6,081,456",1.378,0.0914,"25,930,380","6,677,072",257.5,258,1.3685,20.811,6.445,"9,291",21.05,20.3929,4.3,3.8311
2019/09/05,263,263,260.5,263,"49,041","12,869,665",2.1359,0.1891,"25,930,380","6,819,689",262.5,263,2.1134,21.059,9.714,"22,796",21.5,20.8285,4.39,3.913
2019/09/06,265,265,263,263.5,"26,609","7,016,868",0.1901,0.1026,"25,930,380","6,832,655",263,263.5,0.1899,21.053,5.866,"11,957",21.55,20.868,4.4,3.9204
2019/09/09,265.5,266,263.5,265,"17,317","4,585,545",0.5693,0.0668,"25,930,380","6,871,550",264.5,265,0.5676,21.131,4.366,"8,762",21.67,20.9868,4.42,3.9427
2019/09/10,263.5,264,260.5,261.5,"30,019","7,862,297",-1.3208,0.1158,"25,930,380","6,780,794",261.5,262,-1.3296,20.944,7.067,"11,831",21.38,20.7097,4.36,3.8906
2019/09/11,264,264.5,260.5,263,"36,266","9,508,884",0.5736,0.1399,"25,930,380","6,819,689",262.5,263,0.572,21.002,8.636,"12,058",21.5,20.8285,4.39,3.913
2019/09/12,265,265,261.5,262.5,"38,792","10,198,483",-0.1901,0.1496,"25,930,380","6,806,724",262.5,263,-0.1903,20.89,9.275,"8,282",21.46,20.7889,4.38,3.9055
2019/09/16,262,265.5,261.5,265.5,"38,913","10,258,240",1.1429,0.1501,"25,930,380","6,884,515",265,265.5,1.1364,20.999,9.603,"11,120",21.71,21.0264,4.43,3.9502
2019/09/17,266.5,266.5,264.5,265,"30,069","7,979,032",-0.1883,0.116,"25,930,380","6,871,550",265,265.5,-0.1885,21.001,7.48,"9,222",21.67,20.9868,4.42,3.9427
2019/09/18,267,269.5,266.5,267,"51,360","13,754,334",0.7547,0.1981,"25,930,380","6,923,411",267,267.5,0.7519,21.054,11.474,"17,993",21.83,21.1452,4.46,3.9725
2019/09/19,268,268,264,265,"27,165","7,216,457",0,0.1048,"25,930,380","6,871,550",264.5,265,0,20.972,6.839,"10,194",21.67,20.9868,4.42,3.9427
2019/09/20,266,266.5,264,264,"44,555","11,785,924",-0.3774,0.1718,"25,930,380","6,845,620",264,264.5,-0.3781,20.826,8.386,"9,109",21.59,20.9076,4.41,3.9278
2019/09/23,264,264,263,264,"14,220","3,749,146",0,0.0548,"25,930,380","6,845,620",263.5,264,0,20.846,3.889,"5,647",21.59,20.9076,4.41,3.9278
2019/09/24,263.5,265.5,262,265,"24,304","6,419,420",0.3788,0.0937,"25,930,380","6,871,550",265,265.5,0.3781,20.928,6.319,"9,180",21.67,20.9868,4.42,3.9427
2019/09/25,262.5,266,262,266,"23,244","6,144,037",0.3774,0.0896,"25,930,380","6,897,481",265.5,266,0.3766,21.094,6.288,"7,145",21.75,21.066,4.44,3.9576
2019/09/26,269,269.5,266.5,268,"34,128","9,139,219",0.7519,0.1316,"25,930,380","6,949,341",267.5,268,0.7491,21.289,8.5,"11,861",21.91,21.2244,4.47,3.9874
2019/09/27,271.5,272.5,271,272,"44,242","12,021,629",1.4925,0.1706,"25,930,380","7,053,063",271.5,272,1.4815,21.69,10.366,"16,626",22.24,21.5412,4.54,4.0469
2019/10/01,273,280.5,273,280,"75,248","20,886,838",2.9412,0.2902,"25,930,380","7,260,506",280,280.5,2.8988,22.043,15.108,"26,648",22.89,22.7686,4.67,4.6727
2019/10/02,280,281,279,279.5,"30,572","8,553,297",-0.1786,0.1179,"25,930,380","7,247,541",279.5,280,-0.1787,22.044,8.002,"12,294",22.85,22.728,4.66,4.6644
2019/10/03,274,277.5,274,276.5,"35,874","9,891,620",-1.0733,0.1383,"25,930,380","7,169,750",276,276.5,-1.0791,21.952,9.126,"12,853",22.61,22.484,4.61,4.6143
2019/10/04,279.5,280,275,276.5,"35,814","9,924,872",0,0.1381,"25,930,380","7,169,750",276.5,277,0,21.912,8.654,"13,780",22.61,22.484,4.61,4.6143
2019/10/07,279,279.5,277.5,278,"17,750","4,944,376",0.5425,0.0685,"25,930,380","7,208,645",278,278.5,0.541,21.95,4.722,"7,757",22.73,22.606,4.64,4.6393
2019/10/08,283.5,286.5,282.5,286.5,"39,868","11,341,522",3.0576,0.1538,"25,930,380","7,429,053",286,286.5,3.0117,22.459,9.549,"16,721",23.43,23.2972,4.78,4.7812
2019/10/09,283.5,286,282,282,"34,895","9,890,256",-1.5707,0.1346,"25,930,380","7,312,367",282,282.5,-1.5831,22.363,8.286,"14,567",23.06,22.9313,4.71,4.7061
2019/10/14,291.5,291.5,288.5,290,"53,403","15,508,059",2.8369,0.2059,"25,930,380","7,519,810",289.5,290,2.7974,22.614,10.994,"17,812",23.71,23.5818,4.84,4.8396
2019/10/15,293.5,296,292,293.5,"54,754","16,088,110",1.2069,0.2112,"25,930,380","7,610,566",293,293.5,1.1997,22.794,12.621,"15,485",24,23.8664,4.9,4.898
2019/10/16,298,298,293.5,296.5,"42,917","12,670,374",1.0221,0.1655,"25,930,380","7,688,357",296,296.5,1.017,22.921,9.395,"16,650",24.24,24.1103,4.95,4.9481
2019/10/17,295,295.5,292,293.5,"41,920","12,296,120",-1.0118,0.1617,"25,930,380","7,610,566",293,293.5,-1.017,22.642,10.605,"15,170",24,23.8664,4.9,4.898
2019/10/18,293,295.5,291,293,"45,460","13,299,843",-0.1704,0.1753,"25,930,380","7,597,601",292.5,293,-0.1705,22.618,9.778,"18,000",23.96,23.8257,4.89,4.8896
2019/10/21,291,291,288.5,290,"35,860","10,389,254",-1.0239,0.1383,"25,930,380","7,519,810",289.5,290,-1.0292,22.378,10.953,"14,682",23.71,23.5818,4.84,4.8396
2019/10/22,292.5,294,291.5,294,"26,525","7,767,636",1.3793,0.1023,"25,930,380","7,623,531",293.5,294,1.3699,22.511,6.605,"10,186",24.04,23.9071,4.91,4.9063
2019/10/23,293.5,293.5,290.5,293,"30,382","8,877,572",-0.3401,0.1172,"25,930,380","7,597,601",292.5,293,-0.3407,22.498,6.875,"11,753",23.96,23.8257,4.89,4.8896
2019/10/24,294.5,294.5,291,293,"29,040","8,488,069",0,0.112,"25,930,380","7,597,601",292.5,293,0,22.34,6.578,"10,649",23.96,23.8257,4.89,4.8896
2019/10/25,294.5,294.5,292.5,293.5,"25,082","7,362,074",0.1706,0.0967,"25,930,380","7,610,566",293,293.5,0.1705,22.425,6.229,"11,064",24,23.8664,4.9,4.898
2019/10/28,295,295.5,294,294.5,"20,216","5,958,714",0.3407,0.078,"25,930,380","7,636,496",294.5,295,0.3401,22.464,5.605,"9,257",24.08,23.9477,4.91,4.9147
2019/10/29,297,298.5,296.5,298.5,"37,130","11,044,649",1.3582,0.1432,"25,930,380","7,740,218",298.5,299,1.3491,22.731,8.096,"14,060",24.41,24.273,4.98,4.9814
2019/10/30,298.5,299.5,296.5,299.5,"32,370","9,646,551",0.335,0.1248,"25,930,380","7,766,148",299,299.5,0.3344,22.714,8.329,"11,084",24.49,24.3543,5,4.9981
2019/10/31,300,301.5,298.5,298.5,"43,123","12,921,309",-0.3339,0.1663,"25,930,380","7,740,218",298,298.5,-0.3344,22.681,8.811,"12,997",24.41,24.273,4.98,4.9814
2019/11/01,299.5,299.5,296.5,299,"30,216","8,998,151",0.1675,0.1165,"25,930,380","7,753,183",298.5,299,0.1674,22.595,7.243,"10,241",24.45,24.3136,4.99,4.9898
2019/11/04,302.5,308,301,307,"45,155","13,767,873",2.6756,0.1741,"25,930,380","7,960,626",306.5,307,2.6404,22.882,9.74,"18,475",25.1,24.9642,5.12,5.1233
2019/11/05,307.5,310.5,307,310.5,"32,253","9,965,563",1.1401,0.1244,"25,930,380","8,051,382",310,310.5,1.1336,22.967,7.103,"13,698",25.39,25.2488,5.18,5.1817
2019/11/06,309,311.5,308,311,"22,149","6,864,516",0.161,0.0854,"25,930,380","8,064,348",310.5,311,0.1609,22.986,4.622,"9,660",25.43,25.2894,5.19,5.19
2019/11/07,310,310,306.5,309,"28,453","8,769,417",-0.6431,0.1097,"25,930,380","8,012,487",308.5,309,-0.6452,22.929,6.624,"12,277",25.27,25.1268,5.16,5.1567
2019/11/08,308.5,309,305.5,305.5,"26,230","8,040,782",-1.1327,0.1012,"25,930,380","7,921,731",305.5,306,-1.1391,22.723,6.076,"12,740",24.98,24.8422,5.1,5.0982
2019/11/11,305,305,300,301,"35,285","10,660,082",-1.473,0.1361,"25,930,380","7,805,044",301,301.5,-1.484,22.686,7.638,"15,246",24.61,24.4763,5.02,5.0232
2019/11/12,302.5,305,302,305,"19,016","5,774,255",1.3289,0.0733,"25,930,380","7,908,765",304.5,305,1.3202,22.802,5.289,"8,957",24.94,24.8015,5.09,5.0899
2019/11/13,303,304,301.5,304,"18,422","5,583,245",-0.3279,0.071,"25,930,380","7,882,835",303.5,304,-0.3284,22.834,5.158,"6,039",24.86,24.7202,5.07,5.0732
2019/11/14,304.5,305,302,303.5,"15,734","4,776,767",-0.1645,0.0607,"25,930,380","7,869,870",303.5,304,-0.1646,22.835,3.826,"6,219",23.9,24.6796,4.96,5.0649
2019/11/15,305.5,307.5,304.5,307,"29,038","8,891,701",1.1532,0.112,"25,930,380","7,960,626",306.5,307,1.1466,22.948,7.166,"8,672",24.17,24.9642,5.02,5.1233
2019/11/18,308.5,311,307,311,"18,741","5,796,331",1.3029,0.0723,"25,930,380","8,064,348",310.5,311,1.2945,23.098,5.753,"8,420",24.49,25.2894,5.08,5.19
2019/11/19,312.5,315,311,315,"33,096","10,365,611",1.2862,0.1276,"25,930,380","8,168,069",314.5,315,1.278,23.291,9.288,"11,121",24.8,25.6147,5.15,5.2568
2019/11/20,314,314,312,313.5,"24,538","7,681,229",-0.4762,0.0946,"25,930,380","8,129,174",313.5,314,-0.4773,23.229,7.303,"9,143",24.69,25.4927,5.12,5.2318
2019/11/21,309.5,311,307,311,"30,163","9,329,845",-0.7974,0.1163,"25,930,380","8,064,348",310.5,311,-0.8006,23.183,8.683,"11,638",24.49,25.2894,5.08,5.19
2019/11/22,310,310.5,308,309,"26,492","8,188,665",-0.6431,0.1022,"25,930,380","8,012,487",308.5,309,-0.6452,23.008,8.361,"9,407",24.33,25.1268,5.05,5.1567
2019/11/25,310.5,310.5,307,307,"19,855","6,133,713",-0.6472,0.0766,"25,930,380","7,960,626",307,307.5,-0.6494,22.871,5.861,"8,067",24.17,24.9642,5.02,5.1233
2019/11/26,310,310.5,307,307,"101,916","31,332,308",0,0.393,"25,930,380","7,960,626",307,307.5,0,22.842,16.256,"10,321",24.17,24.9642,5.02,5.1233
2019/11/27,307.5,311.5,307.5,311,"18,527","5,732,316",1.3029,0.0714,"25,930,380","8,064,348",310.5,311,1.2945,23.001,5.632,"7,916",24.49,25.2894,5.08,5.19
2019/11/28,310,312,308.5,309.5,"19,718","6,111,322",-0.4823,0.076,"25,930,380","8,025,452",309.5,310,-0.4835,22.951,6.189,"9,289",24.37,25.1675,5.06,5.165
2019/11/29,309,309.5,305,305,"32,423","9,922,872",-1.454,0.125,"25,930,380","7,908,765",305,305.5,-1.4646,22.866,9.079,"15,368",24.02,24.8015,4.98,5.0899
2019/12/02,307,308,306.5,307.5,"25,516","7,844,458",0.8197,0.0984,"25,930,380","7,973,591",307,307.5,0.8163,22.994,7.548,"8,465",24.21,24.12,5.02,5.0248
2019/12/03,305,307,305,307,"27,686","8,472,595",-0.1626,0.1068,"25,930,380","7,960,626",306.5,307,-0.1627,22.9,8.236,"9,206",24.17,24.0808,5.02,5.0166
2019/12/04,305,306,304,306,"34,911","10,652,239",-0.3257,0.1346,"25,930,380","7,934,696",305.5,306,-0.3263,22.866,10.503,"9,989",24.09,24.0023,5,5.0003
2019/12/05,309,312,309,312,"39,349","12,240,671",1.9608,0.1517,"25,930,380","8,090,278",312,312.5,1.9418,23.162,10.798,"13,587",24.57,24.473,5.1,5.0983
2019/12/06,315,316,311,313,"18,402","5,771,010",0.3205,0.071,"25,930,380","8,116,208",312.5,313,0.32,23.206,5.523,"8,974",24.65,24.5514,5.11,5.1146
2019/12/09,314,316.5,314,316,"23,556","7,433,484",0.9585,0.0908,"25,930,380","8,194,000",315.5,316,0.9539,23.327,6.675,"10,583",24.88,24.7867,5.16,5.1637
2019/12/10,315,315.5,312.5,313.5,"20,847","6,540,475",-0.7911,0.0804,"25,930,380","8,129,174",313.5,314,-0.7943,23.208,6.724,"8,702",24.69,24.5906,5.12,5.1228
2019/12/11,314,319,313,319,"34,329","10,866,410",1.7544,0.1324,"25,930,380","8,271,791",318.5,319,1.7392,23.468,8.913,"11,689",25.12,25.022,5.21,5.2127
2019/12/12,325,334.5,324,331.5,"52,801","17,446,169",3.9185,0.2036,"25,930,380","8,595,920",331.5,332,3.8437,24.111,12.136,"22,555",26.1,26.0025,5.42,5.417
2019/12/13,340,343,338,339,"60,843","20,697,194",2.2624,0.2346,"25,930,380","8,790,398",339,339.5,2.2372,24.468,13.003,"23,025",26.69,26.5908,5.54,5.5395
2019/12/16,336.5,338.5,336,336,"48,340","16,272,523",-0.885,0.1864,"25,930,380","8,712,607",336,336.5,-0.8889,24.208,12.033,"16,938",26.46,26.3555,5.49,5.4905
2019/12/17,335,345,335,345,"41,428","14,153,896",2.6786,0.1598,"25,930,380","8,945,981",344.5,345,2.6433,24.534,9.925,"16,808",27.17,27.0614,5.64,5.6376
2019/12/18,341.5,345,341.5,344.5,"42,486","14,594,689",-0.1449,0.1638,"25,930,380","8,933,015",344,344.5,-0.145,24.447,10.312,"15,836",27.13,27.0222,5.63,5.6294
2019/12/19,340,342,335,335,"55,667","18,774,880",-2.0319,0.2147,"25,930,380","8,686,677",334.5,335,-2.0529,23.977,14.542,"28,105",26.38,26.2771,5.47,5.4741
2019/12/20,332,333,328.5,329,"86,280","28,483,237",-1.791,0.3327,"25,930,380","8,531,095",329,329.5,-1.8073,23.661,17.699,"28,112",25.91,25.8064,5.38,5.3761
2019/12/23,329.5,334,329.5,334,"26,911","8,923,609",1.5198,0.1038,"25,930,380","8,660,746",333.5,334,1.5083,23.891,8.439,"12,310",26.3,26.1986,5.46,5.4578
2019/12/24,334,334.5,332,332,"13,783","4,591,661",-0.5988,0.0532,"25,930,380","8,608,886",332,332.5,-0.6006,23.84,4.722,"7,887",26.14,26.0417,5.42,5.4251
2019/12/25,332,334.5,331,333,"12,262","4,075,131",0.3012,0.0473,"25,930,380","8,634,816",332.5,333,0.3008,23.849,4.842,"7,597",26.22,26.1202,5.44,5.4415
2019/12/26,333,334,331.5,333,"11,427","3,803,665",0,0.0441,"25,930,380","8,634,816",332.5,333,0,23.863,4.032,"6,439",26.22,26.1202,5.44,5.4415
2019/12/27,335,338,335,338,"16,677","5,624,251",1.5015,0.0643,"25,930,380","8,764,468",337.5,338,1.4903,24.041,5.703,"8,660",26.61,26.5124,5.52,5.5232
2019/12/30,338,339,334,334.5,"21,591","7,270,827",-1.0355,0.0833,"25,930,380","8,673,712",334.5,335,-1.0409,23.867,6.341,"10,468",26.34,26.2378,5.47,5.466
2019/12/31,331,333.5,331,331,"22,950","7,614,538",-1.0463,0.0885,"25,930,380","8,582,955",331,331.5,-1.0519,23.725,6.915,"12,253",26.06,25.9633,5.41,5.4088
2020/01/02,332.5,339,332.5,339,"33,282","11,224,165",2.4169,0.1284,"25,930,380","8,790,398",338.5,339,2.3882,24.078,8.667,"17,160",26.69,26.5908,5.54,5.5395
2020/01/03,344,345,335.5,339.5,"42,023","14,295,651",0.1475,0.1621,"25,930,380","8,803,364",339,339.5,0.1474,24.093,8.021,"20,545",26.73,26.63,5.55,5.5477
2020/01/06,333,334.5,332,332,"45,677","15,210,531",-2.2091,0.1762,"25,930,380","8,608,886",332,332.5,-2.2339,23.872,11.538,"22,944",26.14,26.0417,5.42,5.4251
2020/01/07,332.5,333,326.5,329.5,"51,746","17,053,282",-0.753,0.1996,"25,930,380","8,544,060",329.5,330,-0.7559,23.838,10.987,"22,362",25.94,25.8456,5.38,5.3843
2020/01/08,325,333,325,329.5,"37,913","12,484,410",0,0.1462,"25,930,380","8,544,060",329.5,330,0,23.966,9.086,"18,228",25.94,25.8456,5.38,5.3843
2020/01/09,335,337.5,333.5,337.5,"32,397","10,890,847",2.4279,0.1249,"25,930,380","8,751,503",337,337.5,2.3989,24.261,8.946,"16,793",26.57,26.4732,5.51,5.515
2020/01/10,340.5,341,336,339.5,"27,880","9,432,320",0.5926,0.1075,"25,930,380","8,803,364",339,339.5,0.5908,24.293,7.945,"13,296",26.73,26.63,5.55,5.5477
2020/01/13,342,342,339,341.5,"30,663","10,455,852",0.5891,0.1183,"25,930,380","8,855,224",341,341.5,0.5874,24.257,7.836,"13,457",26.89,26.7869,5.58,5.5804
2020/01/14,345.5,346,344.5,346,"30,368","10,488,360",1.3177,0.1171,"25,930,380","8,971,911",345.5,346,1.3091,24.443,7.414,"16,339",27.24,27.1399,5.65,5.6539
2020/01/15,345,345,337.5,340,"54,575","18,590,754",-1.7341,0.2105,"25,930,380","8,816,329",339.5,340,-1.7493,24.194,13.171,"20,392",26.77,26.6692,5.56,5.5558
2020/01/16,330,336.5,330,334.5,"58,217","19,431,133",-1.6176,0.2245,"25,930,380","8,673,712",334.5,335,-1.6309,23.851,14.632,"24,721",26.34,26.2378,5.47,5.466
2020/01/17,334,335.5,332,333,"53,908","17,977,119",-0.4484,0.2079,"25,930,380","8,634,816",332.5,333,-0.4494,23.698,14.385,"23,954",26.22,26.1202,5.44,5.4415
2020/01/20,334,335.5,333,333,"35,551","11,865,436",0,0.1371,"25,930,380","8,634,816",333,333.5,0,23.643,11.019,"15,095",26.22,26.1202,5.44,5.4415
2020/01/30,326,326,316.5,316.5,"126,820","40,734,449",-4.955,0.4891,"25,930,380","8,206,965",316,316.5,-5.0819,23.845,16.453,"55,603",24.92,24.8259,5.17,5.1718
2020/01/31,323,323.5,319,320,"62,912","20,205,365",1.1058,0.2426,"25,930,380","8,297,721",320,320.5,1.0998,23.955,12.71,"22,639",25.2,25.1005,5.23,5.229
